 1.00000E+00 7.00000E+00    2251 2.66667E-03
 temperature   HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
 3.46400E+00   7.66987E-33   0.00000E+00   0.00000E+00   9.84744E-13   9.44957E-13   4.94666E-12   6.83338E-13   6.60175E-13   3.74221E-12   0.00000E+00   3.25174E-25   2.84219E-25   1.49126E-24   2.05483E-25   2.65304E-25   4.93264E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.17057E-36   1.40766E-36   2.18714E-29   0.00000E+00
 3.46667E+00   1.07167E-32   0.00000E+00   0.00000E+00   9.80654E-13   9.41278E-13   4.92510E-12   6.80194E-13   6.57142E-13   3.72637E-12   0.00000E+00   3.25752E-25   2.84856E-25   1.49390E-24   2.05712E-25   2.65711E-25   4.94048E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.92187E-36   1.80467E-36   2.24527E-29   0.00000E+00
 3.46933E+00   1.49435E-32   0.00000E+00   0.00000E+00   9.76579E-13   9.37613E-13   4.90362E-12   6.77062E-13   6.54123E-13   3.71060E-12   0.00000E+00   3.26331E-25   2.85494E-25   1.49655E-24   2.05941E-25   2.66119E-25   4.94832E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.75912E-36   2.31011E-36   2.30455E-29   0.00000E+00
 3.47200E+00   2.07953E-32   0.00000E+00   0.00000E+00   9.72521E-13   9.33963E-13   4.88224E-12   6.73943E-13   6.51117E-13   3.69488E-12   0.00000E+00   3.26911E-25   2.86134E-25   1.49920E-24   2.06169E-25   2.66528E-25   4.95616E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   8.69146E-36   2.95264E-36   2.36500E-29   0.00000E+00
 3.47467E+00   2.88806E-32   0.00000E+00   0.00000E+00   9.68477E-13   9.30327E-13   4.86095E-12   6.70838E-13   6.48126E-13   3.67923E-12   0.00000E+00   3.27491E-25   2.86776E-25   1.50185E-24   2.06397E-25   2.66938E-25   4.96401E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   9.72897E-36   3.76820E-36   2.42663E-29   0.00000E+00
 3.47733E+00   4.00295E-32   0.00000E+00   0.00000E+00   9.64450E-13   9.26705E-13   4.83975E-12   6.67744E-13   6.45148E-13   3.66364E-12   0.00000E+00   3.28071E-25   2.87419E-25   1.50451E-24   2.06624E-25   2.67348E-25   4.97186E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.08827E-35   4.80185E-36   2.48944E-29   0.00000E+00
 3.48000E+00   5.53723E-32   0.00000E+00   0.00000E+00   9.60438E-13   9.23097E-13   4.81865E-12   6.64664E-13   6.42184E-13   3.64811E-12   0.00000E+00   3.28652E-25   2.88063E-25   1.50718E-24   2.06851E-25   2.67758E-25   4.97970E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.21648E-35   6.10992E-36   2.55345E-29   0.00000E+00
 3.48267E+00   7.64451E-32   0.00000E+00   0.00000E+00   9.56442E-13   9.19503E-13   4.79763E-12   6.61596E-13   6.39233E-13   3.63265E-12   0.00000E+00   3.29233E-25   2.88709E-25   1.50985E-24   2.07077E-25   2.68170E-25   4.98755E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.35885E-35   7.76285E-36   2.61867E-29   0.00000E+00
 3.48533E+00   1.05331E-31   0.00000E+00   0.00000E+00   9.52461E-13   9.15923E-13   4.77670E-12   6.58541E-13   6.36296E-13   3.61724E-12   0.00000E+00   3.29815E-25   2.89356E-25   1.51252E-24   2.07303E-25   2.68582E-25   4.99541E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.51684E-35   9.84846E-36   2.68512E-29   0.00000E+00
 3.48800E+00   1.44849E-31   0.00000E+00   0.00000E+00   9.48496E-13   9.12357E-13   4.75587E-12   6.55498E-13   6.33373E-13   3.60189E-12   0.00000E+00   3.30397E-25   2.90005E-25   1.51520E-24   2.07527E-25   2.68994E-25   5.00326E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.69204E-35   1.24762E-35   2.75281E-29   0.00000E+00
 3.49067E+00   1.98809E-31   0.00000E+00   0.00000E+00   9.44545E-13   9.08805E-13   4.73512E-12   6.52468E-13   6.30463E-13   3.58660E-12   0.00000E+00   3.30980E-25   2.90655E-25   1.51788E-24   2.07752E-25   2.69408E-25   5.01112E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.88620E-35   1.57820E-35   2.82174E-29   0.00000E+00
 3.49333E+00   2.72345E-31   0.00000E+00   0.00000E+00   9.40611E-13   9.05267E-13   4.71446E-12   6.49450E-13   6.27566E-13   3.57137E-12   0.00000E+00   3.31563E-25   2.91307E-25   1.52057E-24   2.07976E-25   2.69821E-25   5.01897E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.10122E-35   1.99351E-35   2.89192E-29   0.00000E+00
 3.49600E+00   3.72369E-31   0.00000E+00   0.00000E+00   9.36691E-13   9.01742E-13   4.69389E-12   6.46444E-13   6.24682E-13   3.55620E-12   0.00000E+00   3.32147E-25   2.91960E-25   1.52326E-24   2.08199E-25   2.70236E-25   5.02683E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.33918E-35   2.51450E-35   2.96338E-29   0.00000E+00
 3.49867E+00   5.08162E-31   0.00000E+00   0.00000E+00   9.32787E-13   8.98232E-13   4.67341E-12   6.43451E-13   6.21812E-13   3.54110E-12   0.00000E+00   3.32731E-25   2.92614E-25   1.52595E-24   2.08421E-25   2.70651E-25   5.03469E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.60235E-35   3.16713E-35   3.03612E-29   0.00000E+00
 3.50133E+00   6.92166E-31   0.00000E+00   0.00000E+00   9.28898E-13   8.94735E-13   4.65302E-12   6.40470E-13   6.18955E-13   3.52604E-12   0.00000E+00   3.33316E-25   2.93270E-25   1.52865E-24   2.08644E-25   2.71067E-25   5.04255E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.89320E-35   3.98349E-35   3.11015E-29   0.00000E+00
 3.50400E+00   9.41031E-31   0.00000E+00   0.00000E+00   9.25024E-13   8.91251E-13   4.63271E-12   6.37501E-13   6.16111E-13   3.51105E-12   0.00000E+00   3.33901E-25   2.93928E-25   1.53135E-24   2.08865E-25   2.71483E-25   5.05042E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.21445E-35   5.00324E-35   3.18548E-29   0.00000E+00
 3.50667E+00   1.27699E-30   0.00000E+00   0.00000E+00   9.21164E-13   8.87781E-13   4.61249E-12   6.34545E-13   6.13281E-13   3.49612E-12   0.00000E+00   3.34486E-25   2.94587E-25   1.53406E-24   2.09086E-25   2.71900E-25   5.05828E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.56903E-35   6.27525E-35   3.26213E-29   0.00000E+00
 3.50933E+00   1.72968E-30   0.00000E+00   0.00000E+00   9.17320E-13   8.84325E-13   4.59236E-12   6.31600E-13   6.10463E-13   3.48125E-12   0.00000E+00   3.35072E-25   2.95247E-25   1.53677E-24   2.09306E-25   2.72318E-25   5.06614E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.96014E-35   7.85971E-35   3.34009E-29   0.00000E+00
 3.51200E+00   2.33853E-30   0.00000E+00   0.00000E+00   9.13491E-13   8.80882E-13   4.57231E-12   6.28668E-13   6.07658E-13   3.46643E-12   0.00000E+00   3.35658E-25   2.95909E-25   1.53949E-24   2.09525E-25   2.72736E-25   5.07401E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.39127E-35   9.83064E-35   3.41940E-29   0.00000E+00
 3.51467E+00   3.15592E-30   0.00000E+00   0.00000E+00   9.09677E-13   8.77452E-13   4.55235E-12   6.25748E-13   6.04866E-13   3.45167E-12   0.00000E+00   3.36245E-25   2.96572E-25   1.54221E-24   2.09744E-25   2.73155E-25   5.08188E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.86621E-35   1.22789E-34   3.50004E-29   0.00000E+00
 3.51733E+00   4.25126E-30   0.00000E+00   0.00000E+00   9.05877E-13   8.74036E-13   4.53248E-12   6.22839E-13   6.02087E-13   3.43697E-12   0.00000E+00   3.36832E-25   2.97237E-25   1.54493E-24   2.09963E-25   2.73575E-25   5.08975E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.38907E-35   1.53160E-34   3.58204E-29   0.00000E+00
 3.52000E+00   5.71641E-30   0.00000E+00   0.00000E+00   9.02092E-13   8.70633E-13   4.51269E-12   6.19943E-13   5.99321E-13   3.42233E-12   0.00000E+00   3.37420E-25   2.97904E-25   1.54766E-24   2.10180E-25   2.73995E-25   5.09762E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.96432E-35   1.90784E-34   3.66540E-29   0.00000E+00
 3.52267E+00   7.67271E-30   0.00000E+00   0.00000E+00   8.98322E-13   8.67244E-13   4.49299E-12   6.17059E-13   5.96567E-13   3.40775E-12   0.00000E+00   3.38008E-25   2.98571E-25   1.55039E-24   2.10397E-25   2.74416E-25   5.10549E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.59681E-35   2.37330E-34   3.75013E-29   0.00000E+00
 3.52533E+00   1.02801E-29   0.00000E+00   0.00000E+00   8.94567E-13   8.63867E-13   4.47337E-12   6.14186E-13   5.93826E-13   3.39322E-12   0.00000E+00   3.38596E-25   2.99241E-25   1.55313E-24   2.10614E-25   2.74838E-25   5.11336E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.29179E-35   2.94836E-34   3.83625E-29   0.00000E+00
 3.52800E+00   1.37491E-29   0.00000E+00   0.00000E+00   8.90826E-13   8.60504E-13   4.45383E-12   6.11325E-13   5.91098E-13   3.37875E-12   0.00000E+00   3.39185E-25   2.99912E-25   1.55587E-24   2.10829E-25   2.75260E-25   5.12123E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   8.05497E-35   3.65789E-34   3.92376E-29   0.00000E+00
 3.53067E+00   1.83564E-29   0.00000E+00   0.00000E+00   8.87100E-13   8.57154E-13   4.43438E-12   6.08476E-13   5.88382E-13   3.36433E-12   0.00000E+00   3.39775E-25   3.00584E-25   1.55862E-24   2.11044E-25   2.75683E-25   5.12910E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   8.89250E-35   4.53216E-34   4.01266E-29   0.00000E+00
 3.53333E+00   2.44645E-29   0.00000E+00   0.00000E+00   8.83388E-13   8.53817E-13   4.41502E-12   6.05639E-13   5.85679E-13   3.34998E-12   0.00000E+00   3.40364E-25   3.01258E-25   1.56137E-24   2.11259E-25   2.76106E-25   5.13698E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   9.81108E-35   5.60801E-34   4.10298E-29   0.00000E+00
 3.53600E+00   3.25483E-29   0.00000E+00   0.00000E+00   8.79690E-13   8.50493E-13   4.39573E-12   6.02813E-13   5.82988E-13   3.33568E-12   0.00000E+00   3.40955E-25   3.01933E-25   1.56412E-24   2.11472E-25   2.76530E-25   5.14485E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.08179E-34   6.93017E-34   4.19471E-29   0.00000E+00
 3.53867E+00   4.32282E-29   0.00000E+00   0.00000E+00   8.76007E-13   8.47181E-13   4.37653E-12   6.00000E-13   5.80309E-13   3.32143E-12   0.00000E+00   3.41545E-25   3.02610E-25   1.56688E-24   2.11685E-25   2.76955E-25   5.15273E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.19208E-34   8.55291E-34   4.28787E-29   0.00000E+00
 3.54133E+00   5.73138E-29   0.00000E+00   0.00000E+00   8.72338E-13   8.43883E-13   4.35741E-12   5.97197E-13   5.77643E-13   3.30724E-12   0.00000E+00   3.42136E-25   3.03288E-25   1.56965E-24   2.11898E-25   2.77381E-25   5.16060E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.31282E-34   1.05420E-33   4.38246E-29   0.00000E+00
 3.54400E+00   7.58589E-29   0.00000E+00   0.00000E+00   8.68684E-13   8.40598E-13   4.33837E-12   5.94406E-13   5.74989E-13   3.29311E-12   0.00000E+00   3.42727E-25   3.03968E-25   1.57241E-24   2.12109E-25   2.77807E-25   5.16848E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.44493E-34   1.29770E-33   4.47849E-29   0.00000E+00
 3.54667E+00   1.00234E-28   0.00000E+00   0.00000E+00   8.65043E-13   8.37325E-13   4.31942E-12   5.91627E-13   5.72347E-13   3.27903E-12   0.00000E+00   3.43319E-25   3.04650E-25   1.57519E-24   2.12320E-25   2.78234E-25   5.17636E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.58937E-34   1.59541E-33   4.57597E-29   0.00000E+00
 3.54933E+00   1.32218E-28   0.00000E+00   0.00000E+00   8.61417E-13   8.34065E-13   4.30054E-12   5.88859E-13   5.69717E-13   3.26501E-12   0.00000E+00   3.43911E-25   3.05333E-25   1.57796E-24   2.12530E-25   2.78661E-25   5.18423E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.74721E-34   1.95893E-33   4.67491E-29   0.00000E+00
 3.55200E+00   1.74114E-28   0.00000E+00   0.00000E+00   8.57805E-13   8.30818E-13   4.28175E-12   5.86103E-13   5.67100E-13   3.25104E-12   0.00000E+00   3.44504E-25   3.06017E-25   1.58074E-24   2.12740E-25   2.79089E-25   5.19211E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.91960E-34   2.40225E-33   4.77531E-29   0.00000E+00
 3.55467E+00   2.28904E-28   0.00000E+00   0.00000E+00   8.54207E-13   8.27583E-13   4.26304E-12   5.83358E-13   5.64494E-13   3.23713E-12   0.00000E+00   3.45097E-25   3.06703E-25   1.58353E-24   2.12949E-25   2.79518E-25   5.19999E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.10776E-34   2.94220E-33   4.87718E-29   0.00000E+00
 3.55733E+00   3.00436E-28   0.00000E+00   0.00000E+00   8.50623E-13   8.24361E-13   4.24441E-12   5.80624E-13   5.61900E-13   3.22327E-12   0.00000E+00   3.45690E-25   3.07391E-25   1.58632E-24   2.13157E-25   2.79947E-25   5.20787E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.31302E-34   3.59904E-33   4.98053E-29   0.00000E+00
 3.56000E+00   3.93671E-28   0.00000E+00   0.00000E+00   8.47053E-13   8.21152E-13   4.22585E-12   5.77901E-13   5.59319E-13   3.20947E-12   0.00000E+00   3.46284E-25   3.08080E-25   1.58911E-24   2.13364E-25   2.80377E-25   5.21574E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.53679E-34   4.39706E-33   5.08536E-29   0.00000E+00
 3.56267E+00   5.14994E-28   0.00000E+00   0.00000E+00   8.43497E-13   8.17955E-13   4.20738E-12   5.75190E-13   5.56749E-13   3.19572E-12   0.00000E+00   3.46878E-25   3.08771E-25   1.59191E-24   2.13571E-25   2.80808E-25   5.22362E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.78061E-34   5.36543E-33   5.19168E-29   0.00000E+00
 3.56533E+00   6.72610E-28   0.00000E+00   0.00000E+00   8.39955E-13   8.14770E-13   4.18899E-12   5.72490E-13   5.54191E-13   3.18202E-12   0.00000E+00   3.47473E-25   3.09463E-25   1.59471E-24   2.13776E-25   2.81240E-25   5.23150E-24   0.00000E+00   1.46020E-38   0.00000E+00   0.00000E+00   3.04612E-34   6.53906E-33   5.29950E-29   0.00000E+00
 3.56800E+00   8.77043E-28   0.00000E+00   0.00000E+00   8.36426E-13   8.11598E-13   4.17067E-12   5.69801E-13   5.51645E-13   3.16838E-12   0.00000E+00   3.48068E-25   3.10157E-25   1.59752E-24   2.13982E-25   2.81672E-25   5.23938E-24   0.00000E+00   1.90401E-38   0.00000E+00   0.00000E+00   3.33509E-34   7.95974E-33   5.40882E-29   0.00000E+00
 3.57067E+00   1.14177E-27   0.00000E+00   0.00000E+00   8.32911E-13   8.08438E-13   4.15244E-12   5.67123E-13   5.49110E-13   3.15480E-12   0.00000E+00   3.48663E-25   3.10852E-25   1.60033E-24   2.14186E-25   2.82104E-25   5.24726E-24   0.00000E+00   2.47872E-38   0.00000E+00   0.00000E+00   3.64940E-34   9.67737E-33   5.51964E-29   0.00000E+00
 3.57333E+00   1.48403E-27   0.00000E+00   0.00000E+00   8.29410E-13   8.05291E-13   4.13428E-12   5.64457E-13   5.46587E-13   3.14126E-12   0.00000E+00   3.49259E-25   3.11549E-25   1.60315E-24   2.14389E-25   2.82538E-25   5.25514E-24   0.00000E+00   3.22174E-38   0.00000E+00   0.00000E+00   3.99109E-34   1.17515E-32   5.63197E-29   0.00000E+00
 3.57600E+00   1.92582E-27   0.00000E+00   0.00000E+00   8.25923E-13   8.02155E-13   4.11620E-12   5.61801E-13   5.44076E-13   3.12778E-12   0.00000E+00   3.49855E-25   3.12247E-25   1.60597E-24   2.14592E-25   2.82972E-25   5.26302E-24   0.00000E+00   4.18084E-38   0.00000E+00   0.00000E+00   4.36234E-34   1.42533E-32   5.74582E-29   0.00000E+00
 3.57867E+00   2.49518E-27   0.00000E+00   0.00000E+00   8.22449E-13   7.99032E-13   4.09820E-12   5.59156E-13   5.41576E-13   3.11436E-12   0.00000E+00   3.50451E-25   3.12947E-25   1.60879E-24   2.14794E-25   2.83406E-25   5.27089E-24   0.00000E+00   5.41689E-38   0.00000E+00   0.00000E+00   4.76548E-34   1.72671E-32   5.86120E-29   0.00000E+00
 3.58133E+00   3.22780E-27   0.00000E+00   0.00000E+00   8.18989E-13   7.95922E-13   4.08027E-12   5.56522E-13   5.39088E-13   3.10098E-12   0.00000E+00   3.51048E-25   3.13649E-25   1.61162E-24   2.14995E-25   2.83842E-25   5.27877E-24   0.00000E+00   7.00735E-38   0.00000E+00   0.00000E+00   5.20299E-34   2.08935E-32   5.97809E-29   0.00000E+00
 3.58400E+00   4.16900E-27   0.00000E+00   0.00000E+00   8.15542E-13   7.92823E-13   4.06243E-12   5.53899E-13   5.36611E-13   3.08766E-12   0.00000E+00   3.51645E-25   3.14352E-25   1.61445E-24   2.15196E-25   2.84278E-25   5.28665E-24   0.00000E+00   9.05065E-38   0.00000E+00   0.00000E+00   5.67756E-34   2.52519E-32   6.09652E-29   0.00000E+00
 3.58667E+00   5.37631E-27   0.00000E+00   0.00000E+00   8.12108E-13   7.89736E-13   4.04465E-12   5.51287E-13   5.34145E-13   3.07439E-12   0.00000E+00   3.52242E-25   3.15057E-25   1.61729E-24   2.15395E-25   2.84715E-25   5.29453E-24   0.00000E+00   1.16716E-37   0.00000E+00   0.00000E+00   6.19205E-34   3.04840E-32   6.21648E-29   0.00000E+00
 3.58933E+00   6.92255E-27   0.00000E+00   0.00000E+00   8.08688E-13   7.86661E-13   4.02696E-12   5.48686E-13   5.31691E-13   3.06117E-12   0.00000E+00   3.52840E-25   3.15763E-25   1.62013E-24   2.15594E-25   2.85152E-25   5.30240E-24   0.00000E+00   1.50284E-37   0.00000E+00   0.00000E+00   6.74949E-34   3.67577E-32   6.33797E-29   0.00000E+00
 3.59200E+00   8.89984E-27   0.00000E+00   0.00000E+00   8.05282E-13   7.83599E-13   4.00934E-12   5.46096E-13   5.29248E-13   3.04801E-12   0.00000E+00   3.53438E-25   3.16471E-25   1.62298E-24   2.15792E-25   2.85590E-25   5.31028E-24   0.00000E+00   1.93210E-37   0.00000E+00   0.00000E+00   7.35316E-34   4.42715E-32   6.46101E-29   0.00000E+00
 3.59467E+00   1.14245E-26   0.00000E+00   0.00000E+00   8.01888E-13   7.80548E-13   3.99180E-12   5.43516E-13   5.26816E-13   3.03490E-12   0.00000E+00   3.54037E-25   3.17181E-25   1.62583E-24   2.15989E-25   2.86029E-25   5.31816E-24   0.00000E+00   2.48019E-37   0.00000E+00   0.00000E+00   8.00654E-34   5.32604E-32   6.58559E-29   0.00000E+00
 3.59733E+00   1.46431E-26   0.00000E+00   0.00000E+00   7.98508E-13   7.77509E-13   3.97433E-12   5.40947E-13   5.24396E-13   3.02184E-12   0.00000E+00   3.54635E-25   3.17892E-25   1.62869E-24   2.16186E-25   2.86468E-25   5.32603E-24   0.00000E+00   3.17893E-37   0.00000E+00   0.00000E+00   8.71333E-34   6.40016E-32   6.71171E-29   0.00000E+00
 3.60000E+00   1.87403E-26   0.00000E+00   0.00000E+00   7.95141E-13   7.74482E-13   3.95694E-12   5.38388E-13   5.21987E-13   3.00883E-12   0.00000E+00   3.55234E-25   3.18604E-25   1.63155E-24   2.16381E-25   2.86908E-25   5.33391E-24   0.00000E+00   4.06841E-37   0.00000E+00   0.00000E+00   9.47751E-34   7.68222E-32   6.83938E-29   0.00000E+00
 3.60267E+00   2.39481E-26   0.00000E+00   0.00000E+00   7.91800E-13   7.71467E-13   3.93962E-12   5.35866E-13   5.19588E-13   2.99587E-12   0.00000E+00   3.55843E-25   3.19319E-25   1.63441E-24   2.16597E-25   2.87349E-25   5.34178E-24   0.00000E+00   5.19899E-37   0.00000E+00   0.00000E+00   1.03033E-33   9.21077E-32   6.96860E-29   0.00000E+00
 3.60533E+00   3.05576E-26   0.00000E+00   0.00000E+00   7.88472E-13   7.68463E-13   3.92237E-12   5.33354E-13   5.17201E-13   2.98296E-12   0.00000E+00   3.56452E-25   3.20034E-25   1.63728E-24   2.16812E-25   2.87790E-25   5.34965E-24   0.00000E+00   6.63386E-37   0.00000E+00   0.00000E+00   1.11952E-33   1.10311E-31   7.09937E-29   0.00000E+00
 3.60800E+00   3.89336E-26   0.00000E+00   0.00000E+00   7.85156E-13   7.65471E-13   3.90520E-12   5.30852E-13   5.14825E-13   2.97011E-12   0.00000E+00   3.57062E-25   3.20752E-25   1.64015E-24   2.17026E-25   2.88233E-25   5.35753E-24   0.00000E+00   8.45226E-37   0.00000E+00   0.00000E+00   1.21580E-33   1.31966E-31   7.23169E-29   0.00000E+00
 3.61067E+00   4.95329E-26   0.00000E+00   0.00000E+00   7.81854E-13   7.62491E-13   3.88811E-12   5.28360E-13   5.12459E-13   2.95730E-12   0.00000E+00   3.57672E-25   3.21471E-25   1.64303E-24   2.17239E-25   2.88675E-25   5.36540E-24   0.00000E+00   1.07533E-36   0.00000E+00   0.00000E+00   1.31967E-33   1.57699E-31   7.36557E-29   0.00000E+00
 3.61333E+00   6.29257E-26   0.00000E+00   0.00000E+00   7.78564E-13   7.59523E-13   3.87108E-12   5.25879E-13   5.10105E-13   2.94455E-12   0.00000E+00   3.58282E-25   3.22192E-25   1.64591E-24   2.17452E-25   2.89119E-25   5.37327E-24   0.00000E+00   1.36608E-36   0.00000E+00   0.00000E+00   1.43169E-33   1.88242E-31   7.50100E-29   0.00000E+00
 3.61600E+00   7.98239E-26   0.00000E+00   0.00000E+00   7.75288E-13   7.56565E-13   3.85414E-12   5.23408E-13   5.07761E-13   2.93184E-12   0.00000E+00   3.58893E-25   3.22914E-25   1.64880E-24   2.17664E-25   2.89563E-25   5.38114E-24   0.00000E+00   1.73293E-36   0.00000E+00   0.00000E+00   1.55243E-33   2.24457E-31   7.63799E-29   0.00000E+00
 3.61867E+00   1.01114E-25   0.00000E+00   0.00000E+00   7.72024E-13   7.53620E-13   3.83726E-12   5.20947E-13   5.05428E-13   2.91919E-12   0.00000E+00   3.59504E-25   3.23638E-25   1.65169E-24   2.17875E-25   2.90008E-25   5.38901E-24   0.00000E+00   2.19512E-36   0.00000E+00   0.00000E+00   1.68249E-33   2.67350E-31   7.77654E-29   0.00000E+00
 3.62133E+00   1.27899E-25   0.00000E+00   0.00000E+00   7.68773E-13   7.50686E-13   3.82045E-12   5.18497E-13   5.03106E-13   2.90659E-12   0.00000E+00   3.60115E-25   3.24363E-25   1.65458E-24   2.18086E-25   2.90453E-25   5.39687E-24   0.00000E+00   2.77661E-36   0.00000E+00   0.00000E+00   1.82254E-33   3.18098E-31   7.91664E-29   0.00000E+00
 3.62400E+00   1.61549E-25   0.00000E+00   0.00000E+00   7.65534E-13   7.47763E-13   3.80372E-12   5.16056E-13   5.00794E-13   2.89403E-12   0.00000E+00   3.60727E-25   3.25091E-25   1.65748E-24   2.18295E-25   2.90900E-25   5.40474E-24   0.00000E+00   3.50714E-36   0.00000E+00   0.00000E+00   1.97325E-33   3.78074E-31   8.05830E-29   0.00000E+00
 3.62667E+00   2.03764E-25   0.00000E+00   0.00000E+00   7.62309E-13   7.44852E-13   3.78706E-12   5.13626E-13   4.98493E-13   2.88153E-12   0.00000E+00   3.61339E-25   3.25819E-25   1.66039E-24   2.18504E-25   2.91346E-25   5.41261E-24   0.00000E+00   4.42360E-36   0.00000E+00   0.00000E+00   2.13537E-33   4.48881E-31   8.20151E-29   0.00000E+00
 3.62933E+00   2.56649E-25   0.00000E+00   0.00000E+00   7.59095E-13   7.41952E-13   3.77047E-12   5.11206E-13   4.96203E-13   2.86908E-12   0.00000E+00   3.61952E-25   3.26550E-25   1.66329E-24   2.18712E-25   2.91794E-25   5.42047E-24   0.00000E+00   5.57170E-36   0.00000E+00   0.00000E+00   2.30966E-33   5.32387E-31   8.34627E-29   0.00000E+00
 3.63200E+00   3.22808E-25   1.56584E-38   0.00000E+00   7.55895E-13   7.39063E-13   3.75395E-12   5.08796E-13   4.93923E-13   2.85667E-12   0.00000E+00   3.62565E-25   3.27282E-25   1.66621E-24   2.18920E-25   2.92242E-25   5.42833E-24   0.00000E+00   7.00797E-36   0.00000E+00   0.00000E+00   2.49695E-33   6.30766E-31   8.49259E-29   0.00000E+00
 3.63467E+00   4.05458E-25   2.35971E-38   0.00000E+00   7.52706E-13   7.36186E-13   3.73751E-12   5.06395E-13   4.91654E-13   2.84431E-12   0.00000E+00   3.63178E-25   3.28016E-25   1.66912E-24   2.19126E-25   2.92691E-25   5.43619E-24   0.00000E+00   8.80224E-36   0.00000E+00   0.00000E+00   2.69811E-33   7.46546E-31   8.64046E-29   0.00000E+00
 3.63733E+00   5.08565E-25   3.54721E-38   0.00000E+00   7.49531E-13   7.33320E-13   3.72113E-12   5.04005E-13   4.89395E-13   2.83201E-12   0.00000E+00   3.63791E-25   3.28751E-25   1.67205E-24   2.19332E-25   2.93141E-25   5.44405E-24   0.00000E+00   1.10406E-35   0.00000E+00   0.00000E+00   2.91407E-33   8.82662E-31   8.78988E-29   0.00000E+00
 3.64000E+00   6.37018E-25   5.31909E-38   0.00000E+00   7.46367E-13   7.30465E-13   3.70482E-12   5.01624E-13   4.87146E-13   2.81975E-12   0.00000E+00   3.64405E-25   3.29488E-25   1.67497E-24   2.19537E-25   2.93591E-25   5.45191E-24   0.00000E+00   1.38293E-35   0.00000E+00   0.00000E+00   3.14579E-33   1.04252E-30   8.94085E-29   0.00000E+00
 3.64267E+00   7.96827E-25   7.95640E-38   0.00000E+00   7.43216E-13   7.27621E-13   3.68859E-12   4.99254E-13   4.84908E-13   2.80754E-12   0.00000E+00   3.65019E-25   3.30227E-25   1.67790E-24   2.19741E-25   2.94042E-25   5.45977E-24   0.00000E+00   1.72986E-35   0.00000E+00   0.00000E+00   3.39431E-33   1.23008E-30   9.09337E-29   0.00000E+00
