 0.00000E+00 9.00000E+00    2251 4.00000E-03
 LogT          HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               cen92         cen92         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         cen92         cen92         cen92         cen92         
 4.34000E+00   4.34336E-12   5.19650E-15   1.66510E-22   2.86653E-13   2.62355E-13   1.14661E-12   1.31792E-13   1.45432E-13   8.46737E-13   2.75748E-19   6.49526E-25   5.93102E-25   2.59810E-24   2.39131E-25   4.39282E-25   7.24399E-24   1.79230E-29   9.42918E-23   2.04803E-25   1.45110E-32   5.04095E-29   2.28600E-21   6.28953E-28   2.82913E-28
 4.34400E+00   4.65488E-12   5.87493E-15   2.17638E-22   2.84692E-13   2.60824E-13   1.13877E-12   1.30710E-13   1.44431E-13   8.40578E-13   3.31224E-19   6.51052E-25   5.95098E-25   2.60421E-24   2.39051E-25   4.40294E-25   7.25130E-24   2.15253E-29   1.01055E-22   2.31541E-25   1.89667E-32   5.14364E-29   2.39871E-21   6.30527E-28   3.43262E-28
 4.34800E+00   4.98569E-12   6.63462E-15   2.83775E-22   2.82744E-13   2.59303E-13   1.13098E-12   1.29635E-13   1.43436E-13   8.34460E-13   3.97144E-19   6.52579E-25   5.97100E-25   2.61032E-24   2.38968E-25   4.41309E-25   7.25856E-24   2.58049E-29   1.08236E-22   2.61482E-25   2.47304E-32   5.24728E-29   2.51581E-21   6.32070E-28   4.15727E-28
 4.35200E+00   5.33678E-12   7.48438E-15   3.69120E-22   2.80808E-13   2.57790E-13   1.12323E-12   1.28569E-13   1.42449E-13   8.28382E-13   4.75336E-19   6.54109E-25   5.99109E-25   2.61644E-24   2.38884E-25   4.42327E-25   7.26577E-24   3.08801E-29   1.15858E-22   2.94972E-25   3.21680E-32   5.35186E-29   2.63744E-21   6.33582E-28   5.02579E-28
 4.35600E+00   5.70917E-12   8.43385E-15   4.78988E-22   2.78886E-13   2.56286E-13   1.11554E-12   1.27510E-13   1.41468E-13   8.22344E-13   5.67917E-19   6.55641E-25   6.01125E-25   2.62256E-24   2.38797E-25   4.43346E-25   7.27293E-24   3.68881E-29   1.23943E-22   3.32393E-25   4.17428E-32   5.45736E-29   2.76369E-21   6.35063E-28   6.06489E-28
 4.36000E+00   6.10391E-12   9.49360E-15   6.20088E-22   2.76975E-13   2.54791E-13   1.10790E-12   1.26459E-13   1.40494E-13   8.16345E-13   6.77343E-19   6.57174E-25   6.03148E-25   2.62870E-24   2.38707E-25   4.44368E-25   7.28004E-24   4.39876E-29   1.32512E-22   3.74160E-25   5.40394E-32   5.56376E-29   2.89469E-21   6.36513E-28   7.30585E-28
 4.36400E+00   6.52210E-12   1.06752E-14   8.00876E-22   2.75077E-13   2.53304E-13   1.10031E-12   1.25416E-13   1.39527E-13   8.10386E-13   8.06453E-19   6.58710E-25   6.05177E-25   2.63484E-24   2.38615E-25   4.45393E-25   7.28710E-24   5.23622E-29   1.41591E-22   4.20728E-25   6.97947E-32   5.67104E-29   3.03057E-21   6.37932E-28   8.78526E-28
 4.36800E+00   6.96488E-12   1.19912E-14   1.03197E-21   2.73191E-13   2.51826E-13   1.09276E-12   1.24380E-13   1.38567E-13   8.04465E-13   9.58524E-19   6.60247E-25   6.07213E-25   2.64099E-24   2.38521E-25   4.46419E-25   7.29410E-24   6.22239E-29   1.51203E-22   4.72594E-25   8.99344E-32   5.77920E-29   3.17142E-21   6.39321E-28   1.05459E-27
 4.37200E+00   7.43342E-12   1.34554E-14   1.32670E-21   2.71318E-13   2.50357E-13   1.08527E-12   1.23352E-13   1.37613E-13   7.98584E-13   1.13733E-18   6.61786E-25   6.09256E-25   2.64715E-24   2.38425E-25   4.47448E-25   7.30106E-24   7.38167E-29   1.61375E-22   5.30303E-25   1.15619E-31   5.88820E-29   3.31738E-21   6.40679E-28   1.26375E-27
 4.37600E+00   7.92893E-12   1.50829E-14   1.70172E-21   2.69456E-13   2.48896E-13   1.07782E-12   1.22332E-13   1.36666E-13   7.92741E-13   1.34722E-18   6.63327E-25   6.11306E-25   2.65331E-24   2.38326E-25   4.48480E-25   7.30796E-24   8.74212E-29   1.72132E-22   5.94443E-25   1.48301E-31   5.99804E-29   3.46857E-21   6.42006E-28   1.51180E-27
 4.38000E+00   8.45267E-12   1.68899E-14   2.17782E-21   2.67607E-13   2.47444E-13   1.07043E-12   1.21320E-13   1.35725E-13   7.86936E-13   1.59317E-18   6.64870E-25   6.13363E-25   2.65948E-24   2.38225E-25   4.49514E-25   7.31481E-24   1.03359E-28   1.83502E-22   6.65660E-25   1.89792E-31   6.10869E-29   3.62509E-21   6.43303E-28   1.80548E-27
 4.38400E+00   9.00594E-12   1.88942E-14   2.78089E-21   2.65769E-13   2.46001E-13   1.06308E-12   1.20315E-13   1.34791E-13   7.81169E-13   1.88091E-18   6.66415E-25   6.15427E-25   2.66566E-24   2.38122E-25   4.50550E-25   7.32161E-24   1.22001E-28   1.95514E-22   7.44654E-25   2.42348E-31   6.22014E-29   3.78708E-21   6.44570E-28   2.15259E-27
 4.38800E+00   9.59007E-12   2.11152E-14   3.54309E-21   2.63944E-13   2.44565E-13   1.05578E-12   1.19317E-13   1.33863E-13   7.75441E-13   2.21698E-18   6.67961E-25   6.17498E-25   2.67185E-24   2.38016E-25   4.51589E-25   7.32836E-24   1.43767E-28   2.08195E-22   8.32186E-25   3.08773E-31   6.33236E-29   3.95464E-21   6.45806E-28   2.56217E-27
 4.39200E+00   1.02064E-11   2.35737E-14   4.50429E-21   2.62130E-13   2.43139E-13   1.04852E-12   1.18327E-13   1.32941E-13   7.69750E-13   2.60885E-18   6.69510E-25   6.19575E-25   2.67804E-24   2.37908E-25   4.52630E-25   7.33505E-24   1.69140E-28   2.21576E-22   9.29082E-25   3.92540E-31   6.44534E-29   4.12791E-21   6.47011E-28   3.04465E-27
 4.39600E+00   1.08565E-11   2.62926E-14   5.71381E-21   2.60328E-13   2.41720E-13   1.04131E-12   1.17344E-13   1.32026E-13   7.64096E-13   3.06504E-18   6.71060E-25   6.21660E-25   2.68424E-24   2.37797E-25   4.53673E-25   7.34170E-24   1.98670E-28   2.35688E-22   1.03624E-24   4.97946E-31   6.55905E-29   4.30699E-21   6.48187E-28   3.61209E-27
 4.40000E+00   1.15417E-11   2.92964E-14   7.23249E-21   2.58538E-13   2.40310E-13   1.03415E-12   1.16369E-13   1.31117E-13   7.58480E-13   3.59526E-18   6.72612E-25   6.23752E-25   2.69045E-24   2.37684E-25   4.54719E-25   7.34828E-24   2.32982E-28   2.50563E-22   1.15462E-24   6.30296E-31   6.67348E-29   4.49200E-21   6.49333E-28   4.27834E-27
 4.40400E+00   1.22635E-11   3.26118E-14   9.13527E-21   2.56759E-13   2.38908E-13   1.02704E-12   1.15400E-13   1.30214E-13   7.52901E-13   4.21054E-18   6.74165E-25   6.25850E-25   2.69666E-24   2.37569E-25   4.55767E-25   7.35482E-24   2.72786E-28   2.66233E-22   1.28529E-24   7.96120E-31   6.78861E-29   4.68307E-21   6.50448E-28   5.05936E-27
 4.40800E+00   1.30235E-11   3.62675E-14   1.15142E-20   2.54992E-13   2.37514E-13   1.01997E-12   1.14439E-13   1.29318E-13   7.47358E-13   4.92340E-18   6.75721E-25   6.27956E-25   2.70288E-24   2.37452E-25   4.56818E-25   7.36130E-24   3.18889E-28   2.82733E-22   1.42937E-24   1.00344E-30   6.90441E-29   4.88031E-21   6.51534E-28   5.97346E-27
 4.41200E+00   1.38234E-11   4.02948E-14   1.44823E-20   2.53237E-13   2.36128E-13   1.01295E-12   1.13486E-13   1.28428E-13   7.41852E-13   5.74802E-18   6.77278E-25   6.30069E-25   2.70911E-24   2.37332E-25   4.57871E-25   7.36773E-24   3.72203E-28   3.00097E-22   1.58809E-24   1.26210E-30   7.02086E-29   5.08384E-21   6.52590E-28   7.04161E-27
 4.41600E+00   1.46647E-11   4.47270E-14   1.81776E-20   2.51493E-13   2.34751E-13   1.00597E-12   1.12539E-13   1.27544E-13   7.36383E-13   6.70045E-18   6.78836E-25   6.32189E-25   2.71535E-24   2.37210E-25   4.58926E-25   7.37410E-24   4.33761E-28   3.18361E-22   1.76277E-24   1.58414E-30   7.13795E-29   5.29377E-21   6.53616E-28   8.28782E-27
 4.42000E+00   1.55491E-11   4.96005E-14   2.27689E-20   2.49760E-13   2.33381E-13   9.99039E-13   1.11600E-13   1.26666E-13   7.30950E-13   7.79879E-18   6.80397E-25   6.34316E-25   2.72159E-24   2.37085E-25   4.59984E-25   7.38042E-24   5.04727E-28   3.37562E-22   1.95484E-24   1.98426E-30   7.25564E-29   5.51022E-21   6.54613E-28   9.73950E-27
 4.42400E+00   1.64784E-11   5.49542E-14   2.84617E-20   2.48038E-13   2.32019E-13   9.92152E-13   1.10667E-13   1.25794E-13   7.25552E-13   9.06349E-18   6.81959E-25   6.36450E-25   2.72784E-24   2.36959E-25   4.61045E-25   7.38668E-24   5.86413E-28   3.57736E-22   2.16584E-24   2.48038E-30   7.37393E-29   5.73331E-21   6.55580E-28   1.14279E-26
 4.42800E+00   1.74543E-11   6.08299E-14   3.55059E-20   2.46328E-13   2.30666E-13   9.85310E-13   1.09742E-13   1.24928E-13   7.20191E-13   1.05175E-17   6.83523E-25   6.38592E-25   2.73409E-24   2.36829E-25   4.62108E-25   7.39289E-24   6.80298E-28   3.78923E-22   2.39741E-24   3.09426E-30   7.49278E-29   5.96314E-21   6.56517E-28   1.33887E-26
 4.43200E+00   1.84788E-11   6.72727E-14   4.42048E-20   2.44628E-13   2.29320E-13   9.78513E-13   1.08823E-13   1.24068E-13   7.14864E-13   1.21868E-17   6.85088E-25   6.40740E-25   2.74035E-24   2.36698E-25   4.63173E-25   7.39905E-24   7.88039E-28   4.01163E-22   2.65134E-24   3.85236E-30   7.61218E-29   6.19984E-21   6.57426E-28   1.56624E-26
 4.43600E+00   1.95535E-11   7.43310E-14   5.49258E-20   2.42940E-13   2.27982E-13   9.71760E-13   1.07911E-13   1.23214E-13   7.09574E-13   1.41003E-17   6.86655E-25   6.42896E-25   2.74662E-24   2.36564E-25   4.64241E-25   7.40514E-24   9.11499E-28   4.24496E-22   2.92951E-24   4.78667E-30   7.73211E-29   6.44350E-21   6.58306E-28   1.82948E-26
 4.44000E+00   2.06806E-11   8.20566E-14   6.81127E-20   2.41263E-13   2.26652E-13   9.65050E-13   1.07007E-13   1.22366E-13   7.04318E-13   1.62905E-17   6.88224E-25   6.45059E-25   2.75290E-24   2.36428E-25   4.65311E-25   7.41119E-24   1.05276E-27   4.48963E-22   3.23400E-24   5.93588E-30   7.85253E-29   6.69425E-21   6.59156E-28   2.13382E-26
 4.44400E+00   2.18619E-11   9.05052E-14   8.43011E-20   2.39596E-13   2.25330E-13   9.58384E-13   1.06109E-13   1.21523E-13   6.99097E-13   1.87938E-17   6.89794E-25   6.47230E-25   2.75918E-24   2.36290E-25   4.66383E-25   7.41717E-24   1.21416E-27   4.74608E-22   3.56697E-24   7.34667E-30   7.97343E-29   6.95219E-21   6.59978E-28   2.48515E-26
 4.44800E+00   2.30994E-11   9.97363E-14   1.04136E-19   2.37940E-13   2.24015E-13   9.51762E-13   1.05218E-13   1.20687E-13   6.93911E-13   2.16508E-17   6.91366E-25   6.49407E-25   2.76547E-24   2.36149E-25   4.67458E-25   7.42310E-24   1.39829E-27   5.01473E-22   3.93078E-24   9.07521E-30   8.09479E-29   7.21742E-21   6.60771E-28   2.89012E-26
 4.45200E+00   2.43952E-11   1.09814E-13   1.28391E-19   2.36296E-13   2.22708E-13   9.45182E-13   1.04333E-13   1.19856E-13   6.88759E-13   2.49069E-17   6.92940E-25   6.51592E-25   2.77176E-24   2.36006E-25   4.68536E-25   7.42898E-24   1.60806E-27   5.29604E-22   4.32795E-24   1.11890E-29   8.21658E-29   7.49006E-21   6.61535E-28   3.35626E-26
 4.45600E+00   2.57513E-11   1.20805E-13   1.57996E-19   2.34661E-13   2.21409E-13   9.38645E-13   1.03455E-13   1.19031E-13   6.83642E-13   2.86126E-17   6.94515E-25   6.53785E-25   2.77806E-24   2.35860E-25   4.69616E-25   7.43479E-24   1.84670E-27   5.59046E-22   4.76115E-24   1.37690E-29   8.33878E-29   7.77020E-21   6.62271E-28   3.89204E-26
 4.46000E+00   2.71701E-11   1.32784E-13   1.94062E-19   2.33038E-13   2.20117E-13   9.32151E-13   1.02584E-13   1.18211E-13   6.78559E-13   3.28241E-17   6.96091E-25   6.55985E-25   2.78437E-24   2.35712E-25   4.70699E-25   7.44055E-24   2.11780E-27   5.89846E-22   5.23324E-24   1.69121E-29   8.46137E-29   8.05795E-21   6.62978E-28   4.50699E-26
 4.46400E+00   2.86535E-11   1.45827E-13   2.37917E-19   2.31425E-13   2.18833E-13   9.25699E-13   1.01720E-13   1.17398E-13   6.73510E-13   3.76036E-17   6.97669E-25   6.58192E-25   2.79068E-24   2.35562E-25   4.71784E-25   7.44625E-24   2.42533E-27   6.22050E-22   5.74730E-24   2.07340E-29   8.58432E-29   8.35340E-21   6.63658E-28   5.21180E-26
 4.46800E+00   3.02039E-11   1.60018E-13   2.91146E-19   2.29822E-13   2.17556E-13   9.19288E-13   1.00862E-13   1.16589E-13   6.68494E-13   4.30205E-17   6.99249E-25   6.60406E-25   2.79700E-24   2.35410E-25   4.72871E-25   7.45190E-24   2.77373E-27   6.55708E-22   6.30658E-24   2.53727E-29   8.70761E-29   8.65666E-21   6.64309E-28   6.01850E-26
 4.47200E+00   3.18235E-11   1.75444E-13   3.55632E-19   2.28230E-13   2.16287E-13   9.12920E-13   1.00010E-13   1.15787E-13   6.63512E-13   4.91512E-17   7.00830E-25   6.62628E-25   2.80332E-24   2.35255E-25   4.73961E-25   7.45749E-24   3.16787E-27   6.90869E-22   6.91454E-24   3.09926E-29   8.83122E-29   8.96783E-21   6.64933E-28   6.94052E-26
 4.47600E+00   3.35147E-11   1.92199E-13   4.33615E-19   2.26648E-13   2.15025E-13   9.06593E-13   9.91653E-14   1.14990E-13   6.58563E-13   5.60806E-17   7.02412E-25   6.64858E-25   2.80965E-24   2.35098E-25   4.75054E-25   7.46301E-24   3.61315E-27   7.27583E-22   7.57490E-24   3.77886E-29   8.95512E-29   9.28698E-21   6.65528E-28   7.99292E-26
 4.48000E+00   3.52797E-11   2.10383E-13   5.27750E-19   2.25077E-13   2.13770E-13   9.00306E-13   9.83267E-14   1.14198E-13   6.53647E-13   6.39021E-17   7.03996E-25   6.67095E-25   2.81598E-24   2.34939E-25   4.76149E-25   7.46849E-24   4.11553E-27   7.65902E-22   8.29156E-24   4.59923E-29   9.07929E-29   9.61423E-21   6.66097E-28   9.19250E-26
 4.48400E+00   3.71211E-11   2.30102E-13   6.41179E-19   2.23515E-13   2.12523E-13   8.94061E-13   9.74945E-14   1.13412E-13   6.48764E-13   7.27190E-17   7.05582E-25   6.69340E-25   2.82233E-24   2.34777E-25   4.77247E-25   7.47390E-24   4.68158E-27   8.05877E-22   9.06872E-24   5.58774E-29   9.20370E-29   9.94964E-21   6.66637E-28   1.05580E-25
 4.48800E+00   3.90413E-11   2.51468E-13   7.77616E-19   2.21964E-13   2.11283E-13   8.87857E-13   9.66687E-14   1.12631E-13   6.43914E-13   8.26447E-17   7.07168E-25   6.71592E-25   2.82867E-24   2.34614E-25   4.78347E-25   7.47925E-24   5.31853E-27   8.47563E-22   9.91079E-24   6.77676E-29   9.32834E-29   1.02933E-20   6.67151E-28   1.21103E-25
 4.49200E+00   4.10427E-11   2.74600E-13   9.41440E-19   2.20423E-13   2.10051E-13   8.81692E-13   9.58491E-14   1.11856E-13   6.39096E-13   9.38043E-17   7.08756E-25   6.73851E-25   2.83503E-24   2.34447E-25   4.79450E-25   7.48455E-24   6.03431E-27   8.91013E-22   1.08225E-23   8.20445E-29   9.45318E-29   1.06453E-20   6.67637E-28   1.38726E-25
 4.49600E+00   4.31279E-11   2.99626E-13   1.13781E-18   2.18892E-13   2.08825E-13   8.75568E-13   9.50358E-14   1.11086E-13   6.34310E-13   1.06335E-16   7.10346E-25   6.76119E-25   2.84138E-24   2.34279E-25   4.80555E-25   7.48978E-24   6.83763E-27   9.36281E-22   1.18088E-23   9.91574E-29   9.57819E-29   1.10058E-20   6.68097E-28   1.58708E-25
 4.50000E+00   4.52995E-11   3.26678E-13   1.37278E-18   2.17371E-13   2.07607E-13   8.69484E-13   9.42287E-14   1.10321E-13   6.29557E-13   1.20387E-16   7.11937E-25   6.78393E-25   2.84775E-24   2.34108E-25   4.81663E-25   7.49496E-24   7.73804E-27   9.83425E-22   1.28749E-23   1.19635E-28   9.70336E-29   1.13747E-20   6.68529E-28   1.81334E-25
 4.50400E+00   4.75600E-11   3.55898E-13   1.65346E-18   2.15860E-13   2.06395E-13   8.63439E-13   9.34277E-14   1.09562E-13   6.24835E-13   1.36125E-16   7.13529E-25   6.80676E-25   2.85412E-24   2.33935E-25   4.82773E-25   7.50007E-24   8.74599E-27   1.03250E-21   1.40266E-23   1.44095E-28   9.82865E-29   1.17523E-20   6.68935E-28   2.06922E-25
 4.50800E+00   4.99122E-11   3.87436E-13   1.98818E-18   2.14358E-13   2.05191E-13   8.57434E-13   9.26329E-14   1.08808E-13   6.20146E-13   1.53730E-16   7.15123E-25   6.82966E-25   2.86049E-24   2.33760E-25   4.83886E-25   7.50513E-24   9.87289E-27   1.08356E-21   1.52695E-23   1.73266E-28   9.95405E-29   1.21385E-20   6.69315E-28   2.35823E-25
 4.51200E+00   5.23587E-11   4.21449E-13   2.38667E-18   2.12867E-13   2.03994E-13   8.51467E-13   9.18442E-14   1.08059E-13   6.15487E-13   1.73398E-16   7.16717E-25   6.85264E-25   2.86687E-24   2.33582E-25   4.85001E-25   7.51012E-24   1.11312E-26   1.13668E-21   1.66101E-23   2.07994E-28   1.00795E-28   1.25334E-20   6.69668E-28   2.68423E-25
 4.51600E+00   5.49022E-11   4.58106E-13   2.86031E-18   2.11385E-13   2.02804E-13   8.45540E-13   9.10615E-14   1.07315E-13   6.10860E-13   1.95344E-16   7.18314E-25   6.87570E-25   2.87325E-24   2.33402E-25   4.86119E-25   7.51506E-24   1.25345E-26   1.19189E-21   1.80547E-23   2.49270E-28   1.02051E-28   1.29371E-20   6.69995E-28   3.05151E-25
 4.52000E+00   5.75455E-11   4.97580E-13   3.42233E-18   2.09913E-13   2.01621E-13   8.39651E-13   9.02848E-14   1.06576E-13   6.06265E-13   2.19802E-16   7.19911E-25   6.89883E-25   2.87964E-24   2.33220E-25   4.87240E-25   7.51994E-24   1.40976E-26   1.24928E-21   1.96105E-23   2.98249E-28   1.03306E-28   1.33496E-20   6.70296E-28   3.46479E-25
 4.52400E+00   6.02914E-11   5.40059E-13   4.08814E-18   2.08450E-13   2.00445E-13   8.33800E-13   8.95140E-14   1.05842E-13   6.01700E-13   2.47027E-16   7.21509E-25   6.92205E-25   2.88604E-24   2.33035E-25   4.88363E-25   7.52475E-24   1.58365E-26   1.30889E-21   2.12847E-23   3.56273E-28   1.04562E-28   1.37711E-20   6.70571E-28   3.92924E-25
 4.52800E+00   6.31427E-11   5.85737E-13   4.87564E-18   2.06997E-13   1.99275E-13   8.27988E-13   8.87492E-14   1.05114E-13   5.97166E-13   2.77294E-16   7.23109E-25   6.94534E-25   2.89244E-24   2.32849E-25   4.89489E-25   7.52950E-24   1.77687E-26   1.37079E-21   2.30849E-23   4.24902E-28   1.05818E-28   1.42015E-20   6.70821E-28   4.45058E-25
 4.53200E+00   6.61023E-11   6.34820E-13   5.80557E-18   2.05553E-13   1.98112E-13   8.22213E-13   8.79903E-14   1.04390E-13   5.92663E-13   3.10905E-16   7.24710E-25   6.96870E-25   2.89884E-24   2.32660E-25   4.90617E-25   7.53419E-24   1.99131E-26   1.43504E-21   2.50194E-23   5.05943E-28   1.07073E-28   1.46409E-20   6.71045E-28   5.03507E-25
 4.53600E+00   6.91730E-11   6.87523E-13   6.90197E-18   2.04119E-13   1.96957E-13   8.16476E-13   8.72372E-14   1.03671E-13   5.88190E-13   3.48184E-16   7.26312E-25   6.99215E-25   2.90525E-24   2.32468E-25   4.91748E-25   7.53882E-24   2.22901E-26   1.50171E-21   2.70965E-23   6.01492E-28   1.08328E-28   1.50894E-20   6.71244E-28   5.68956E-25
 4.54000E+00   7.23579E-11   7.44073E-13   8.19260E-18   2.02694E-13   1.95808E-13   8.10777E-13   8.64900E-14   1.02958E-13   5.83747E-13   3.89484E-16   7.27916E-25   7.01568E-25   2.91166E-24   2.32275E-25   4.92882E-25   7.54339E-24   2.49220E-26   1.57085E-21   2.93252E-23   7.13968E-28   1.09582E-28   1.55471E-20   6.71418E-28   6.42159E-25
 4.54400E+00   7.56598E-11   8.04709E-13   9.70952E-18   2.01279E-13   1.94665E-13   8.05114E-13   8.57485E-14   1.02249E-13   5.79334E-13   4.35185E-16   7.29520E-25   7.03928E-25   2.91808E-24   2.32079E-25   4.94018E-25   7.54790E-24   2.78326E-26   1.64253E-21   3.17150E-23   8.46164E-28   1.10835E-28   1.60139E-20   6.71567E-28   7.23938E-25
 4.54800E+00   7.90817E-11   8.69680E-13   1.14896E-17   1.99872E-13   1.93529E-13   7.99488E-13   8.50127E-14   1.01545E-13   5.74952E-13   4.85699E-16   7.31126E-25   7.06297E-25   2.92450E-24   2.31881E-25   4.95157E-25   7.55234E-24   3.10477E-26   1.71682E-21   3.42756E-23   1.00130E-27   1.12087E-28   1.64899E-20   6.71691E-28   8.15190E-25
 4.55200E+00   8.26266E-11   9.39249E-13   1.35754E-17   1.98475E-13   1.92400E-13   7.93899E-13   8.42826E-14   1.00846E-13   5.70599E-13   5.41468E-16   7.32733E-25   7.08673E-25   2.93093E-24   2.31681E-25   4.96299E-25   7.55673E-24   3.45952E-26   1.79377E-21   3.70174E-23   1.18307E-27   1.13337E-28   1.69751E-20   6.71790E-28   9.16896E-25
 4.55600E+00   8.62976E-11   1.01369E-12   1.60157E-17   1.97087E-13   1.91278E-13   7.88347E-13   8.35581E-14   1.00152E-13   5.66275E-13   6.02971E-16   7.34340E-25   7.11058E-25   2.93736E-24   2.31478E-25   4.97443E-25   7.56104E-24   3.85048E-26   1.87347E-21   3.99512E-23   1.39574E-27   1.14585E-28   1.74697E-20   6.71865E-28   1.03012E-24
 4.56000E+00   9.00978E-11   1.09329E-12   1.88665E-17   1.95708E-13   1.90162E-13   7.82831E-13   8.28393E-14   9.94625E-14   5.61981E-13   6.70720E-16   7.35949E-25   7.13450E-25   2.94380E-24   2.31273E-25   4.98589E-25   7.56530E-24   4.28089E-26   1.95597E-21   4.30883E-23   1.64417E-27   1.15832E-28   1.79735E-20   6.71916E-28   1.15604E-24
 4.56400E+00   9.40301E-11   1.17834E-12   2.21918E-17   1.94338E-13   1.89052E-13   7.77350E-13   8.21260E-14   9.87778E-14   5.57716E-13   7.45269E-16   7.37559E-25   7.15851E-25   2.95024E-24   2.31066E-25   4.99739E-25   7.56949E-24   4.75418E-26   2.04134E-21   4.64406E-23   1.93396E-27   1.17076E-28   1.84866E-20   6.71943E-28   1.29590E-24
 4.56800E+00   9.80977E-11   1.26917E-12   2.60649E-17   1.92976E-13   1.87949E-13   7.71906E-13   8.14183E-14   9.80978E-14   5.53480E-13   8.27209E-16   7.39170E-25   7.18259E-25   2.95668E-24   2.30857E-25   5.00891E-25   7.57362E-24   5.27406E-26   2.12964E-21   5.00203E-23   2.27150E-27   1.18318E-28   1.90091E-20   6.71946E-28   1.45109E-24
 4.57200E+00   1.02304E-10   1.36610E-12   3.05695E-17   1.91624E-13   1.86853E-13   7.66497E-13   8.07161E-14   9.74225E-14   5.49273E-13   9.17176E-16   7.40782E-25   7.20676E-25   2.96313E-24   2.30646E-25   5.02045E-25   7.57769E-24   5.84448E-26   2.22095E-21   5.38404E-23   2.66407E-27   1.19558E-28   1.95409E-20   6.71925E-28   1.62308E-24
 4.57600E+00   1.06651E-10   1.46947E-12   3.58010E-17   1.90281E-13   1.85763E-13   7.61123E-13   8.00193E-14   9.67519E-14   5.45094E-13   1.01585E-15   7.42394E-25   7.23101E-25   2.96958E-24   2.30432E-25   5.03203E-25   7.58169E-24   6.46968E-26   2.31534E-21   5.79145E-23   3.11998E-27   1.20794E-28   2.00822E-20   6.71881E-28   1.81350E-24
 4.58000E+00   1.11144E-10   1.57964E-12   4.18680E-17   1.88946E-13   1.84679E-13   7.55784E-13   7.93279E-14   9.60858E-14   5.40944E-13   1.12396E-15   7.44008E-25   7.25534E-25   2.97603E-24   2.30216E-25   5.04363E-25   7.58563E-24   7.15419E-26   2.41286E-21   6.22564E-23   3.64871E-27   1.22028E-28   2.06328E-20   6.71814E-28   2.02409E-24
 4.58400E+00   1.15784E-10   1.69698E-12   4.88940E-17   1.87620E-13   1.83601E-13   7.50480E-13   7.86419E-14   9.54244E-14   5.36822E-13   1.24227E-15   7.45623E-25   7.27975E-25   2.98249E-24   2.29998E-25   5.05525E-25   7.58951E-24   7.90283E-26   2.51359E-21   6.68810E-23   4.26101E-27   1.23258E-28   2.11928E-20   6.71723E-28   2.25674E-24
 4.58800E+00   1.20575E-10   1.82188E-12   5.70191E-17   1.86303E-13   1.82530E-13   7.45211E-13   7.79613E-14   9.47675E-14   5.32728E-13   1.37163E-15   7.47238E-25   7.30424E-25   2.98895E-24   2.29777E-25   5.06691E-25   7.59332E-24   8.72074E-26   2.61761E-21   7.18034E-23   4.96909E-27   1.24485E-28   2.17622E-20   6.71610E-28   2.51348E-24
 4.59200E+00   1.25520E-10   1.95474E-12   6.64021E-17   1.84994E-13   1.81465E-13   7.39976E-13   7.72860E-14   9.41151E-14   5.28663E-13   1.51291E-15   7.48855E-25   7.32882E-25   2.99542E-24   2.29555E-25   5.07859E-25   7.59706E-24   9.61340E-26   2.72497E-21   7.70396E-23   5.78681E-27   1.25708E-28   2.23410E-20   6.71474E-28   2.79651E-24
 4.59600E+00   1.30623E-10   2.09597E-12   7.72229E-17   1.83694E-13   1.80407E-13   7.34775E-13   7.66160E-14   9.34672E-14   5.24625E-13   1.66705E-15   7.50472E-25   7.35348E-25   3.00189E-24   2.29330E-25   5.09030E-25   7.60074E-24   1.05866E-25   2.83575E-21   8.26060E-23   6.72982E-27   1.26927E-28   2.29292E-20   6.71315E-28   3.10820E-24
 4.60000E+00   1.35887E-10   2.24603E-12   8.96847E-17   1.82402E-13   1.79354E-13   7.29608E-13   7.59512E-14   9.28238E-14   5.20614E-13   1.83505E-15   7.52090E-25   7.37822E-25   3.00836E-24   2.29103E-25   5.10203E-25   7.60436E-24   1.16466E-25   2.95002E-21   8.85199E-23   7.81584E-27   1.28143E-28   2.35268E-20   6.71134E-28   3.45110E-24
 4.60400E+00   1.41314E-10   2.40535E-12   1.04017E-16   1.81119E-13   1.78308E-13   7.24475E-13   7.52916E-14   9.21848E-14   5.16631E-13   2.01798E-15   7.53709E-25   7.40305E-25   3.01484E-24   2.28874E-25   5.11379E-25   7.60791E-24   1.27999E-25   3.06784E-21   9.47990E-23   9.06486E-27   1.29354E-28   2.41337E-20   6.70931E-28   3.82794E-24
 4.60800E+00   1.46908E-10   2.57440E-12   1.20478E-16   1.79844E-13   1.77267E-13   7.19376E-13   7.46371E-14   9.15502E-14   5.12676E-13   2.21695E-15   7.55329E-25   7.42795E-25   3.02131E-24   2.28643E-25   5.12558E-25   7.61139E-24   1.40534E-25   3.18929E-21   1.01462E-22   1.04994E-26   1.30560E-28   2.47500E-20   6.70706E-28   4.24167E-24
