0.000  0.934  5.710  3.179  -0.75085   0.62881   0.78815  -0.31541  -0.66709  -0.36866   
0.431  2.532  6.953  1.667   0.03877  -0.54719  -0.09010   0.70041  -0.00742   0.49034   
0.195  2.791  7.234  1.203  -1.00158   0.66523  -0.06631  -0.30274   0.00697   0.26580   
0.223  1.853  6.394  1.905   0.33314   0.42358  -0.15745   0.83559  -0.35157  -0.15437   
0.381  2.428  7.899  0.375   1.07229  -0.96000  -0.09186   0.31687   0.05044  -0.37853   
0.624  3.649  5.354  2.873   0.76618   0.15468   0.56107  -0.42512  -0.03797  -0.58336   
0.661  3.534  4.674  3.532  -0.69521   1.07946   0.14613  -0.20216  -0.18595   0.09178   
0.799  3.687  5.921  2.244   0.10374   0.09874   0.00604  -0.64736  -0.53379  -0.00855   
0.826  3.885  6.250  1.654   0.17095   0.36321   0.41229   0.47461  -0.60558  -0.86144   
0.045  1.585  5.258  2.635  -0.40945  -0.30304  -0.08392   0.73330  -0.33189   0.55875   
0.737  3.446  7.546  0.301   1.31827  -2.87082  -0.83037  -0.16637  -0.18864  -0.29167   
0.490  2.545  4.886  2.860   0.28806  -0.25389  -0.30237   0.00647  -0.01842  -0.22496   
0.803  3.924  4.407  3.123  -0.05276  -0.01095   0.79853  -0.21046  -0.38794   0.10873   
0.697  3.319  5.713  1.789  -0.30107  -0.32995  -0.58616   0.10935   0.24966   0.94615   
0.002  0.947  5.659  1.627  -0.44020   0.01506   0.32168  -0.51225  -0.11025  -0.69636   
0.438  3.285  6.353  0.862   0.48344   0.77917   0.95664   0.21436  -0.39752   0.55302   
0.696  3.293  5.025  1.837  -0.63617  -0.02628  -0.09049   0.30519  -0.60708  -0.55601   
0.240  2.001  5.581  1.271  -0.83710  -0.11611   0.19738  -0.02628   0.49094  -0.28135   
0.581  4.023  4.302  2.533  -0.18930   0.16334   0.06859  -0.49168   0.19486   0.39659   
0.222  3.447  5.000  1.684   0.01123   0.88152  -0.15269   0.05395  -0.27258   0.61123   
0.024  1.066  3.385  3.293   0.46659   0.13279  -0.22324   0.46146   0.19666   1.14579   
0.302  2.867  3.677  2.863   0.11429   0.36191  -0.70482  -0.29291  -0.41111   0.34120   
0.688  3.362  3.380  3.100  -0.69583   0.36817   0.51395   0.27970  -0.49698   0.22773   
0.000  1.915  3.573  2.905  -0.03646   0.00297   0.00109   0.56570  -0.51595   0.15432   
0.715  3.344  6.136  0.287   0.42359   0.08939   0.17082  -0.06020  -0.49629   0.41978   
0.755  3.800  3.267  3.143   0.21989   0.89700  -0.68960  -0.37403  -0.33114  -0.69218   
0.262  2.642  3.532  2.831   0.44496  -0.34487   1.18249   0.43188   0.26198   0.26093   
0.467  2.503  4.816  1.513   0.02782  -0.68023   0.66613  -0.15520  -0.96098  -0.08031   
0.819  3.968  3.398  2.844  -0.59321  -0.38961  -0.68537   0.28862  -0.10549  -0.07558   
0.647  3.585  3.610  2.580  -0.48205   0.86855   4.38473  -0.00451   0.08654  -0.17928   
0.348  2.776  3.225  2.954  -0.30927  -0.05662   0.01297   0.38064   0.35786  -0.28616   
0.336  3.148  3.812  2.354  -0.22492  -1.30958   0.52810  -0.14512  -0.45974  -0.56930   
0.633  3.620  3.080  3.063   0.12309  -0.38958   0.21812  -0.38132   0.10669  -0.71343   
0.737  3.562  3.196  2.944  -1.18388   1.27184  -1.00470  -0.28456  -0.24294   0.07252   
0.567  3.399  3.431  2.684  -0.26890  -0.23153   0.07783  -0.23639   0.12297  -0.10785   
0.337  2.187  4.320  1.775  -0.15130   0.55617   1.56291  -0.35507  -0.33669   0.01826   
0.117  3.216  4.208  1.869   0.14746  -0.07797  -0.09849  -0.67079   0.40200   0.64249   
0.217  1.840  5.306  0.764   0.12581  -0.28039   0.26640  -0.18564   0.00706   0.47915   
0.095  1.512  3.604  2.465   0.30318  -0.39170  -0.14150  -0.26530   0.03213   0.43755   
0.217  2.701  4.652  1.361  -0.46421   0.44661  -0.22762   0.66534   0.36338  -0.64632   
0.655  3.059  3.332  2.671  -0.26955  -0.02790   0.23982   0.01285  -0.06193  -0.13540   
0.255  2.001  5.603  0.342   0.66309  -0.20001  -0.05981  -0.16894  -0.74396  -0.78695   
0.357  2.238  3.584  2.325   0.41785   0.73698  -0.06618  -0.50835  -0.43851   0.12637   
0.803  3.983  5.376  0.501  -0.49950  -0.19136   0.66298  -0.52524   0.03424   0.70757   
0.577  3.273  3.170  2.624   0.81451   0.12842  -1.38087  -0.07691  -0.30000  -0.27313   
0.290  2.180  3.071  2.653   0.19834  -0.10575   0.23311  -0.71049   0.21213   0.30657   
0.252  3.151  3.562  2.114  -0.21180   0.00418  -0.33907   0.23420  -0.02055  -0.46819   
0.005  2.548  3.563  2.084   0.15234  -0.48567   0.04180  -0.17829  -1.01791  -0.19211   
0.377  3.344  2.975  2.668  -0.15323   1.30619   0.67905   0.41502   0.43073   0.19785   
0.008  3.786  3.006  2.616  -0.00828   0.16222   0.07136  -0.43414   0.47145  -0.10181   
0.400  3.368  2.877  2.711   3.85769   2.10749  -0.86028  -0.04743   0.13519  -0.06391   
0.502  2.584  3.193  2.378  -0.03031  -1.61744  -0.18663  -0.35175  -0.09300   0.41894   
0.575  2.941  3.294  2.237   0.48641  -0.62721  -0.12009  -0.34015  -0.21186  -0.21187   
0.152  1.701  3.906  1.572   0.12015  -0.02435   0.20161  -0.21507  -0.04458   0.44831   
0.231  3.595  2.742  2.646   0.23408   0.13134   0.30012   0.32238   0.12638   0.28999   
0.582  2.849  2.689  2.684   0.97503  -1.27268   4.75006  -0.20272   0.49201  -0.05705   
0.753  3.466  3.698  1.586  -0.11338  -0.44338   0.19796  -0.17112   0.39313   0.39829   
0.458  2.677  4.219  1.026   0.41850   0.43805  -0.24185   0.17993  -0.40979  -0.36968   
0.684  3.159  2.730  2.485   0.58041   0.70587   0.26678  -0.52666   0.15558  -0.27695   
0.325  4.020  2.688  2.426   0.27400   0.79523   0.25552   0.65586   0.08740   0.13444   
0.629  3.665  4.636  0.472  -0.61975   0.84050  -0.00994   0.04852  -0.61335  -0.07613   
0.459  3.310  2.603  2.501   0.21060   1.23690   0.55735   0.32522   0.24852  -0.36899   
0.099  2.634  4.764  0.318   0.09576   0.00953   0.34143   0.24718  -0.54129   0.79258   
0.301  2.507  3.684  1.397  -0.39637   0.54164   0.93385   0.87921   0.11640  -0.53284   
0.114  3.081  4.577  0.498   0.03099   0.35463  -0.06878   1.08374  -0.34885   0.31363   
0.126  2.314  2.974  2.082  -0.05683   0.25245  -0.27119   0.60120  -0.24457  -0.17112   
0.674  4.013  4.723  0.331  -0.10330  -0.32051   0.28954  -0.12308   0.09113   0.64219   
0.259  3.362  4.179  0.856   0.78611   0.99041   0.81388   0.21798  -0.43298   0.37907   
0.493  2.781  2.840  2.132   0.49254   0.02944   0.40608  -0.30651  -0.42425  -0.13464   
0.460  2.501  2.978  1.971  -0.16444  -0.26356  -0.16758   0.83010   0.19042  -0.47463   
0.502  3.010  3.711  1.231  -0.31734   0.18430   0.64542  -0.17555  -0.21349   0.10923   
0.401  2.882  2.595  2.326  -0.60671   0.47006   0.28784  -0.18518  -0.32515   0.35385   
0.478  3.771  3.977  0.905   0.82867   0.17023   0.23382  -0.06979  -0.22208  -0.42517   
0.810  3.796  3.353  1.501   0.73979   0.39367   0.10482   0.33901  -0.00495  -0.17250   
0.296  3.766  3.585  1.225   0.08835   0.64753  -0.02555   0.93841   0.12028   0.17222   
0.135  1.962  3.688  1.116  -0.16011   0.02944   0.16037  -0.61952  -0.43111  -0.36342   
0.225  2.552  3.004  1.787   1.52159   0.57849   2.03579   0.13793  -0.13282  -0.17747   
0.050  1.243  2.433  2.354   0.28326   0.23843  -0.25900  -0.10128   0.36211  -0.81088   
0.794  3.726  2.989  1.797   0.32160  -0.84829   1.98802   0.46780   0.28181  -0.18724   
0.395  3.085  2.988  1.793  -0.52585   0.03861  -0.24904   0.22900   0.63347   0.30735   
0.489  3.327  3.552  1.184   0.84002   1.11434   2.03820  -0.11747  -0.21406   0.46807   
0.603  2.912  3.335  1.382   0.37868  -0.00955   0.41042   0.24452  -0.55681  -0.49726   
0.621  2.934  3.265  1.421  -0.67182  -0.14712   1.03408  -0.33444  -0.12676  -0.37439   
0.711  3.651  3.895  0.758  -0.27306   0.51803   0.26887  -0.37889  -0.13054  -0.01947   
0.000  1.295  3.060  1.592   0.29272   0.25134  -0.49031   0.26814   0.42876   0.12581   
0.337  2.228  2.926  1.707   0.89699  -1.20353  -0.28748  -0.22263  -0.02869   0.17476   
0.690  3.196  2.435  2.185  -0.48122  -0.29004   0.90313  -0.19214  -0.08725   0.06321   
0.000  3.177  3.389  1.220  -1.34556   0.94874   0.27695  -0.04274  -0.42231  -0.26542   
0.706  3.717  2.306  2.289  -0.36607   0.30346  -0.55821  -0.67232  -0.43165  -0.37730   
0.319  2.238  3.313  1.256  -0.52611  -0.13193  -0.18518   0.19522   0.44343   0.16251   
0.002  1.799  2.499  2.054   0.70472   0.00225  -0.01859   0.03357  -0.21938  -0.57361   
0.488  2.590  3.099  1.438  -0.05783   0.48481  -0.39199  -0.22398   0.00864  -0.92455   
0.193  3.984  2.814  1.707   0.07083   0.29960   0.11032  -0.07179   0.75072  -0.31927   
0.454  3.339  3.307  1.204  -0.45969  -0.14622  -0.22409  -0.49936  -0.13811  -0.31600   
0.122  1.577  2.553  1.949   1.91345   1.06424  -0.88136   0.44322   0.29000   0.14141   
0.600  3.065  2.883  1.617  -0.06765  -0.08774   0.56813  -0.14216   0.15666   0.68459   
0.664  3.746  2.230  2.200  -0.05290  -0.61640  -0.44811  -0.09065  -0.67739   0.14286   
0.228  2.221  3.327  1.091  -0.16008  -0.48026  -0.22611  -0.14321  -0.40841   0.75214   
0.739  3.900  3.589  0.800   0.29729   0.29138   0.12656  -0.94495   0.36078   0.91218   
0.708  3.312  2.994  1.385   0.51497   0.50150  -0.34390  -0.41452   0.08492   0.54220   
0.598  3.065  3.183  1.142  -0.03616   0.29232   0.11829  -0.55257   0.58986  -0.13944   
0.635  2.981  3.290  1.010   0.40378   0.24021  -0.46134  -0.72176  -0.63091  -0.01562   
0.674  3.374  2.718  1.574   0.15078   0.18871  -0.29120  -0.75001  -0.61388   0.06850   
0.347  2.556  3.224  1.038   0.15716   0.03588  -0.74105  -0.38578   0.05200  -0.10298   
0.509  2.815  3.714  0.547   0.16494   0.16860  -0.16292   0.80845  -0.46220  -1.01181   
0.207  3.710  2.288  1.965  -0.20107   0.07285   0.17229  -0.12015  -0.61453   0.46010   
0.503  3.557  2.756  1.493  -0.51673  -0.05425  -0.11914   0.30934  -0.78718   0.85880   
0.565  3.864  2.334  1.906   0.28133   0.30805   0.16895   1.02689   0.51950   0.34620   
0.527  3.511  3.240  0.984   0.41831  -0.10904  -0.54165  -0.80025   0.02799  -0.37915   
0.584  3.374  2.095  2.094  -0.17754  -0.46322  -0.95876   0.70606   0.71597   0.19583   
0.481  2.728  2.123  2.062  -0.27851  -0.04438  -0.01230   0.95356   0.74346   0.01789   
0.473  3.742  2.318  1.837   0.61793   0.74332  -0.40961   0.21587  -0.15864   0.53395   
0.475  3.108  2.402  1.748  -0.62684  -0.13970  -0.61281  -0.11013   0.40911   0.06057   
0.311  3.131  2.259  1.889   0.06959   0.07897   0.10366   0.44108   0.33965   0.29625   
0.260  2.074  3.949  0.189   0.42441  -1.10494  -0.59733   0.30741   0.14218   0.55656   
0.396  3.162  2.490  1.624  -0.39975   1.55467  -0.40009  -0.02817   0.88687  -0.05387   
0.033  1.155  2.589  1.516   0.03832  -0.15102   0.31034   0.43426   0.35342   0.28188   
0.207  2.117  2.324  1.772   0.42477   0.35887   0.41643  -0.81315  -0.15375  -0.01518   
0.089  2.973  2.688  1.404  -0.55708   0.15956  -0.20757   0.39794  -0.11079   0.49725   
0.519  2.879  3.036  1.022   0.60305   0.07842   0.31396   0.59199  -0.32239   0.35358   
0.091  3.300  2.062  1.987   0.38631  -0.67210   0.43528  -0.11088  -0.13565  -0.44131   
0.060  1.303  2.683  1.349  -3.57977   1.59027   3.51517   0.20620  -0.06056   0.21429   
0.141  2.747  2.050  1.978  -0.40484  -0.78097   0.53357  -0.00525   0.00427   0.60148   
0.384  3.419  2.692  1.320   0.12601  -0.32696   0.18732  -0.00153  -0.15486  -0.00655   
0.461  3.118  2.234  1.777   0.09956  -0.40502  -0.42610  -0.73102   0.01495   0.69338   
0.554  2.759  3.520  0.483   0.25257  -0.07054   0.70749   0.14906  -0.04038  -0.57340   
0.843  3.980  2.035  1.951  -0.54370  -0.05205  -0.55559  -0.21146  -0.20511  -0.27147   
0.374  2.826  2.792  1.184   0.15733   0.21079  -0.64620   0.04136  -0.22105  -0.57269   
0.065  2.133  2.598  1.369  -0.17333   0.13542  -0.71602   0.18141  -0.40996  -0.08392   
0.457  2.480  2.050  1.917   0.83008  -0.30259  -0.07617   0.79848   0.14603  -0.10519   
0.780  3.840  2.980  0.974  -0.18876   0.29422   0.34233  -1.02215   0.20984  -0.33164   
0.253  2.471  2.623  1.307   0.21725   0.92987  -0.44787  -0.57125   0.81629  -0.37382   
0.675  3.184  2.498  1.371  -0.53017   2.02796  -0.66902  -0.01404   0.05014   0.13887   
0.435  2.740  2.081  1.780  -0.07306  -0.00156   0.01377   0.28508  -0.84361   0.50933   
0.605  3.943  1.953  1.907   2.91351  -0.30125  -1.24379  -0.14180  -0.08052  -0.05752   
0.191  2.376  2.615  1.225   0.41337  -0.77671   0.01402  -0.11891  -0.11046  -0.02512   
0.446  3.189  2.083  1.750   0.22973  -0.80854   0.52947   0.27961  -0.22249   0.02114   
0.430  3.878  3.259  0.567  -0.77231  -2.39054   0.10347   0.62081  -0.11899   0.24140   
0.076  1.553  2.589  1.228   0.49688   0.39777  -0.04007  -0.04310   0.01809  -0.27215   
0.002  2.899  3.045  0.763   0.14804  -0.31877   0.73877   0.08771  -0.59027   0.40704   
0.409  3.140  2.164  1.627  -0.96422   0.37663   1.93086  -0.32947  -0.31356  -0.01125   
0.737  3.997  2.266  1.517   0.65455   0.73597  -0.96197   0.63966   0.21678  -0.18145   
0.671  3.484  2.388  1.372  -0.52266   0.10849   0.12090   0.22021   0.62861   0.65986   
0.687  3.174  2.856  0.897  -0.61409   0.29820  -0.58831  -0.39509   0.21884  -0.58887   
0.709  3.381  2.544  1.202  -0.18139   0.16025   0.31140  -0.60384   0.58801  -0.15424   
0.533  3.328  2.633  1.111   0.43368  -0.09474   0.01528   0.42031   0.44596   0.04469   
0.271  1.990  3.133  0.599   0.31368  -0.31418   0.02625   0.72076   0.02594   0.54631   
0.614  3.886  2.021  1.699   0.34450  -0.08911   0.51356   0.07901   0.47834  -0.26276   
0.439  2.536  1.977  1.729  -0.43484   0.18550  -0.18007   0.05473   0.02284  -0.67453   
0.231  2.652  2.258  1.432   1.29262  -0.45978   1.35118  -0.05562  -0.46994   0.03383   
0.678  3.179  2.825  0.857  -0.03364  -0.14053   0.09997   0.90618  -0.13954   0.06602   
0.106  3.347  2.449  1.222  -0.21104  -0.84382  -0.00863  -0.52073   0.21466   0.25115   
0.759  3.705  1.911  1.755   0.31748   0.00916   1.01310   0.14870   0.42525  -0.03438   
0.743  3.626  2.098  1.567   1.78088   0.17041  -0.29253   0.31144   0.18762  -0.09658   
0.510  3.548  2.491  1.152  -0.45921   0.14176  -0.38728  -0.53003   0.23548   0.08480   
0.600  3.618  2.184  1.448  -0.53615   0.45577   1.52903  -0.01746  -0.31486   0.20569   
0.797  3.795  3.242  0.382  -1.30462  -0.48408  -0.31343  -0.66839  -0.04554  -0.22792   
0.585  3.443  2.021  1.596  -0.38805  -0.35104  -0.19392  -0.48313  -0.43187  -0.07303   
0.163  1.765  2.547  1.060  -3.94886   2.90525   2.32261  -0.16417   0.07962  -0.12686   
0.472  2.722  2.543  1.052  -0.20675   0.10377   1.03619  -0.23153  -0.49042   0.25151   
0.156  3.780  1.838  1.750  -4.26990   1.74527   3.67640   0.07761  -0.00071  -0.07224   
0.738  4.018  2.227  1.360   0.31831   0.23169  -0.29128  -0.12167  -0.04459   0.13667   
0.242  2.207  2.359  1.208   0.25776   0.57420  -0.44373  -0.33754  -0.40425  -0.06751   
0.000  1.406  1.948  1.617   0.34136   0.01962  -0.21587  -0.53981   0.24616   0.00282   
0.461  2.468  2.686  0.867  -0.51498  -0.46088  -0.86168   0.07158  -0.21265  -0.05117   
0.249  3.032  2.120  1.415  -0.30669   0.59191   0.01747   0.19464   0.19764   0.65223   
0.165  3.461  1.890  1.638  -0.26230  -0.16672  -0.00946   0.13600   0.01709   0.18333   
0.281  2.646  2.972  0.553  -1.39630   1.09995   0.80675  -0.32803   0.10465  -0.10918   
0.635  3.148  3.105  0.411  -0.16699  -0.00653   0.54334  -0.77522   0.82644  -0.33798   
0.750  3.855  2.823  0.680  -1.14440  -0.91748  -0.60389  -0.30707  -0.02853  -0.13349   
0.374  2.243  2.174  1.296   0.22739   1.10047   0.53080   0.46199  -0.16913  -0.54601   
0.711  3.917  1.763  1.703   0.62727  -0.21323   0.17058   0.43542  -0.66705   0.25629   
0.033  1.931  3.122  0.339   0.04786   0.01455   0.17657  -0.67361   0.30136   1.09412   
0.584  2.954  1.936  1.510  -0.29891   0.74826  -0.21425  -0.26397   0.11197   0.25536   
0.082  1.403  1.938  1.481  -1.59827   1.22643  -1.99321  -0.40843  -0.09400  -0.51212   
0.170  1.825  2.722  0.694  -0.15615   0.11076   0.06827  -0.94660  -0.33823   0.17968   
0.674  3.206  2.057  1.350   0.12314   0.15954   0.37932   0.62679   0.46572  -0.08059   
0.555  3.110  2.914  0.491   1.25630   0.03664  -0.16326   0.14393   0.31943   0.23586   
0.607  3.116  2.194  1.210  -0.24898  -0.10091  -0.26254   0.05206  -0.15912  -0.19843   
0.288  3.334  2.441  0.938  -0.15949  -0.16872   0.12519   0.50378  -0.39629  -0.06915   
0.213  1.853  1.702  1.677   0.42804   0.22055  -0.44179   0.03768   0.30266   0.35524   
0.045  1.520  1.946  1.427  -0.40318   0.10107   0.82559  -0.58875   0.00939  -0.42410   
0.321  2.488  2.368  1.002   0.41487   0.52015   0.18230   0.12514   0.23768   0.04295   
0.755  4.019  1.811  1.557   1.69565   1.37012  -1.26432  -0.15480   0.02330  -0.33893   
0.119  3.288  1.845  1.517  -0.04651  -0.10529   0.14527   0.01073   0.47872  -0.08604   
0.686  3.552  1.922  1.427  -0.23019  -0.12129  -0.46465   0.62545  -0.01718   0.31566   
0.620  3.609  2.242  1.087  -0.10787  -0.37175   0.66967   0.50169   0.06556  -0.18103   
0.207  1.843  2.550  0.780  -0.34193  -0.57906  -0.19999   0.29581   0.04764  -0.16297   
0.626  3.375  2.727  0.602   0.09782  -0.01612  -0.28178  -0.46148  -0.03476  -0.53147   
0.653  3.359  3.144  0.173  -0.37405  -0.10491   0.17872  -0.97199   0.72438  -0.58661   
0.720  3.518  3.072  0.234   0.66545  -0.82959  -1.06265   0.53952   0.17747   0.00486   
0.532  3.025  1.753  1.553  -0.37363  -0.00107   0.50091   0.01043   0.31268   0.44754   
0.014  0.989  2.933  0.350  -0.37875   0.72769  -0.10431   0.36031  -0.28118   0.31034   
0.024  1.091  2.125  1.153  -2.74339  -0.71997   1.05640   0.00586  -0.28992  -0.10992   
0.036  2.440  2.198  1.070  -0.62715  -0.12610  -1.56739  -0.44277  -0.22060  -0.49363   
0.048  2.608  2.472  0.782   0.49526  -0.27087   0.29781   0.08794   0.32359   0.42845   
0.706  3.882  2.723  0.527   0.13876  -0.23031   0.08096   0.05749   0.17456   0.33213   
0.656  3.088  1.940  1.296   1.46076   0.01829  -1.20744   0.22568  -0.44476   0.32233   
0.038  1.649  2.264  0.971  -1.56814  -0.25350  -0.63533   0.80916  -0.16116  -0.41168   
0.455  3.602  1.738  1.496   0.33892  -0.04930   0.27071  -0.25778  -0.28729   0.00151   
0.791  3.974  2.509  0.711  -0.57509  -0.57242  -0.06819   0.52311   0.66140   0.59606   
0.721  3.460  1.646  1.571   0.10621  -0.28175  -0.22496  -0.17937  -0.77774  -0.50608   
0.386  2.377  1.760  1.449   0.68498  -0.20293   0.00430  -0.07695   0.16184  -0.52051   
0.737  3.773  2.171  1.038  -0.03401   0.29321   0.09032  -0.18996  -0.25710  -0.97884   
0.231  1.904  2.412  0.794   0.29964  -0.03577   0.45236  -0.69701  -0.43974   0.19635   
0.767  3.678  1.849  1.350   0.02437  -0.48865   1.29799  -0.69556  -0.18059   0.30311   
0.519  3.011  1.964  1.231  -0.81062  -0.26424   0.14168  -0.43892  -0.19725  -0.37078   
0.575  2.795  2.544  0.636   0.22647   0.17276  -0.27472  -0.03564  -0.02330  -0.39267   
0.627  2.963  2.473  0.693  -0.27612  -0.34313   0.06110  -0.68598   0.40557  -0.42809   
0.298  2.083  1.649  1.508  -0.36868  -0.68025  -0.20804   0.77509  -0.35620  -0.00883   
0.307  2.107  1.665  1.482   0.12235  -0.81190  -0.46068  -0.06795   0.49535   0.13206   
0.215  3.091  2.278  0.865  -0.15789  -0.55128   0.29005   0.16808   0.15161  -0.58705   
0.017  1.388  1.901  1.219  -0.55710  -1.51314   1.59901   0.14640  -0.19102  -0.32930   
0.317  3.878  1.575  1.542  -0.74276  -0.22577   0.73261   0.49355  -0.28974   0.15488   
0.696  3.200  1.794  1.304   0.45187   0.04803   0.29917  -0.84056   0.63839  -0.16141   
0.816  3.802  2.489  0.608   1.20822   0.09499   0.13812  -0.21281   0.23203   0.09361   
0.644  3.370  1.689  1.407  -0.06205  -0.04250   0.07694   0.40383   0.47984  -0.15144   
0.485  3.567  2.941  0.142  -0.41442  -0.42443  -0.00871  -0.08167   0.17022   0.37410   
0.119  2.166  2.563  0.516  -1.11897  -0.37241  -0.45765   0.82788  -0.00830   0.20858   
0.000  1.203  1.994  1.081   0.45578   0.77885  -0.94332   0.08348  -0.32699   0.10367   
0.203  1.810  2.552  0.511   0.71773   0.38637  -0.44142  -0.11662  -0.02852   0.39556   
0.794  3.721  1.600  1.461  -0.11250  -0.67634  -0.14303  -0.90327  -0.40782   0.31288   
0.282  2.333  1.935  1.111  -0.62071  -0.29475  -0.09434  -0.09188   0.70047   0.53560   
0.603  2.977  2.177  0.861  -0.29696  -0.62014  -1.21010   0.14135  -0.09162  -0.06100   
0.570  3.036  2.125  0.908   0.08301  -0.03696  -0.39905   0.54625   0.51045   0.94140   
0.420  2.612  1.810  1.216   1.07924  -1.11571  -0.21152  -0.32220   0.17453   0.34792   
0.546  2.983  2.720  0.286   1.12446   0.73866   0.89853  -0.10095   0.51150   0.10379   
0.448  3.137  1.723  1.283   0.20589   0.07181  -0.48045  -0.01247   0.37663   0.62571   
0.387  2.345  2.265  0.710  -0.10812  -0.27683  -0.14026   0.06913  -0.24028   0.03538   
0.421  3.911  2.671  0.301   0.72892   0.79259  -1.13410   0.39859   0.19067  -0.05431   
