# Orbital solution for gas clouds in the Central Molecular Zone, published in Kruijssen, Dale & Longmore, 2015, MNRAS, 447, 1063-1083
# t[Myr], x[pc], y[pc], z[pc], R[pc], vx[km/s], vy[km/s], vz[km/s], vorb[km/s], l[deg], b[deg], vlos'[km/s], mu_l'[mas/yr], mu_b'[mas/yr], mu_x'[mas/yr], mu_y'[mas/yr]
# IMPORTANT: see Appendix C in the accompanying paper for details on the coordinate systems and assumptions

 -1.82    -18.53886    -62.74008      4.14514     69.11945   -193.35530     -2.49027     -3.46026    193.40986      0.12496      0.02794    -16.49027     -1.58089     -0.28787     -0.57795     -1.49935
 -1.81    -20.51217    -62.75630      4.10561     69.91234   -192.35690     -0.23661     -4.46822    192.41337      0.13827      0.02767    -14.23661     -1.60566     -0.31288     -0.56940     -1.53357
 -1.80    -22.47176    -62.74318      4.05301     70.72983   -191.27875      1.99550     -5.46097    191.37721      0.15147      0.02732    -12.00450     -1.63242     -0.33751     -0.56220     -1.56928
 -1.79    -24.42417    -62.71550      3.99393     71.55880   -190.16151      4.21636     -6.44565    190.32184      0.16464      0.02692     -9.78364     -1.66014     -0.36195     -0.55568     -1.60571
 -1.78    -26.36158    -62.65886      3.92205     72.40909   -188.96764      6.41373     -7.41326    189.22933      0.17769      0.02644     -7.58627     -1.68977     -0.38596     -0.55050     -1.64354
 -1.77    -28.28681    -62.58080      3.84078     73.27301   -187.71889      8.59178     -8.36661    188.11104      0.19067      0.02589     -5.40822     -1.72076     -0.40962     -0.54632     -1.68236
 -1.76    -30.20392    -62.48847      3.75326     74.14602   -186.43354     10.75695     -9.31047    186.97557      0.20359      0.02530     -3.24305     -1.75265     -0.43304     -0.54281     -1.72182
 -1.75    -32.09928    -62.36098      3.65050     75.03801   -185.06052     12.88825    -10.22879    185.80007      0.21637      0.02461     -1.11175     -1.78672     -0.45583     -0.54097     -1.76281
 -1.74    -33.98538    -62.21966      3.54182     75.93617   -183.65390     15.00546    -11.13626    184.60969      0.22908      0.02387      1.00546     -1.82163     -0.47835     -0.53979     -1.80438
 -1.73    -35.85759    -62.05759      3.42426     76.84360   -182.19688     17.10154    -12.02746    183.39700      0.24170      0.02308      3.10154     -1.85779     -0.50046     -0.53960     -1.84680
 -1.72    -37.71019    -61.86833      3.29522     77.76069   -180.67550     19.16849    -12.89586    182.15675      0.25419      0.02221      5.16849     -1.89554     -0.52201     -0.54072     -1.89029
 -1.71    -39.55274    -61.66558      3.16053     78.68199   -179.12265     21.22069    -13.75260    180.90325      0.26661      0.02130      7.22069     -1.93407     -0.54327     -0.54249     -1.93429
 -1.70    -41.37465    -61.43611      3.01474     79.61042   -177.50821     23.24299    -14.58556    179.62434      0.27889      0.02032      9.24299     -1.97413     -0.56394     -0.54554     -1.97930
 -1.69    -43.18036    -61.18698      2.86093     80.54242   -175.84963     25.24232    -15.40000    178.32795      0.29106      0.01928     11.24232     -2.01529     -0.58415     -0.54956     -2.02500
