   12.125000      0.27456114      0.21037618E-02  0.36183804     -0.23631757E-01  -17.969479     -0.95224693E-01
   12.175000      0.27327365      0.20250750E-02  0.35901722     -0.22118034E-01  -17.923882     -0.95142089E-01
   12.225000      0.27199116      0.18121894E-02  0.35613972     -0.23936780E-01  -17.878521     -0.95102072E-01
   12.275001      0.27071324      0.16693154E-02  0.35320500     -0.19462973E-01  -17.833395     -0.95103204E-01
   12.325000      0.26943955      0.16088986E-02  0.35021922     -0.20871654E-01  -17.788511     -0.95139503E-01
   12.375000      0.26816979      0.13948606E-02  0.34718221     -0.19866329E-01  -17.743864     -0.95209628E-01
   12.425000      0.26690361      0.13946956E-02  0.34409654     -0.16463405E-01  -17.699455     -0.95310181E-01
   12.475000      0.26564083      0.11802415E-02  0.34096879     -0.15273328E-01  -17.655283     -0.95435411E-01
   12.525001      0.26438108      0.11799191E-02  0.33780345     -0.12636687E-01  -17.611351     -0.95580891E-01
   12.575000      0.26312426      0.10519590E-02  0.33460656     -0.10071626E-01  -17.567659     -0.95741563E-01
   12.625000      0.26187012      0.11070286E-02  0.33138406     -0.83710412E-02  -17.524200     -0.95912479E-01
   12.675000      0.26061866      0.95720345E-03  0.32814136     -0.49383645E-02  -17.480988     -0.96089512E-01
   12.725000      0.25936967      0.10007572E-02  0.32488579     -0.27744314E-02  -17.438013     -0.96267104E-01
   12.775001      0.25812316      0.97636739E-03  0.32162407      0.13018791E-02  -17.395277     -0.96440636E-01
   12.825000      0.25687912      0.97343168E-03  0.31836551      0.50003268E-02  -17.352787     -0.96604042E-01
   12.875000      0.25563753      0.10520334E-02  0.31511903      0.78131901E-02  -17.310535     -0.96751645E-01
   12.925000      0.25439855      0.11126610E-02  0.31189233      0.11239713E-01  -17.268526     -0.96879050E-01
   12.975000      0.25316224      0.86307491E-03  0.30869359      0.14318692E-01  -17.226759     -0.96981615E-01
   13.025001      0.25192875      0.22299425E-02  0.30553138      0.19174643E-01  -17.185232     -0.97054839E-01
   13.075000      0.25070003      0.16049921E-02  0.30241537      0.19705454E-01  -17.144039     -0.97096458E-01
   13.125000      0.24947542      0.12767868E-02  0.29935038      0.24598133E-01  -17.103136     -0.97103313E-01
   13.175000      0.24825424      0.15132703E-02  0.29634687      0.29458268E-01  -17.062473     -0.97069040E-01
   13.225000      0.24703677      0.15750327E-02  0.29341549      0.30659135E-01  -17.022055     -0.96988842E-01
   13.275001      0.24582328      0.17352265E-02  0.29056153      0.33727031E-01  -16.981880     -0.96861258E-01
   13.325000      0.24461414      0.18714254E-02  0.28779209      0.37153073E-01  -16.941946     -0.96683957E-01
   13.375000      0.24340965      0.19923327E-02  0.28511435      0.37872165E-01  -16.902252     -0.96454591E-01
   13.425000      0.24221015      0.21397311E-02  0.28253222      0.40810522E-01  -16.862803     -0.96172817E-01
   13.475000      0.24101602      0.23232959E-02  0.28005150      0.42285457E-01  -16.823591     -0.95837317E-01
   13.525001      0.23982765      0.24072307E-02  0.27767602      0.42602602E-01  -16.784620     -0.95447935E-01
   13.575000      0.23864537      0.26205340E-02  0.27540764      0.44263482E-01  -16.745890     -0.95005482E-01
   13.625000      0.23746958      0.27216233E-02  0.27324957      0.45163941E-01  -16.707392     -0.94510078E-01
   13.675000      0.23630063      0.29080296E-02  0.27120391      0.44873297E-01  -16.669134     -0.93962401E-01
   13.725000      0.23513891      0.29911438E-02  0.26927027      0.44205606E-01  -16.631109     -0.93364447E-01
   13.775001      0.23398471      0.31873095E-02  0.26744744      0.44234008E-01  -16.593321     -0.92718400E-01
   13.825000      0.23283844      0.32330051E-02  0.26573479      0.43210782E-01  -16.555761     -0.92026226E-01
   13.875000      0.23170030      0.34597882E-02  0.26413009      0.42067342E-01  -16.518431     -0.91290392E-01
   13.925000      0.23057073      0.34911451E-02  0.26263037      0.40502373E-01  -16.481329     -0.90513870E-01
   13.975000      0.22944993      0.36040707E-02  0.26123181      0.38679153E-01  -16.444454     -0.89699760E-01
   14.025001      0.22833814      0.37289751E-02  0.25993001      0.37022769E-01  -16.407803     -0.88851318E-01
   14.075000      0.22723566      0.37811622E-02  0.25872049      0.34618072E-01  -16.371376     -0.87971851E-01
