#       RADIUS          VC_TOT      PSIMAJ_TOT            PSI2
#
   387.80002       1.0157033      0.11598304     -0.13544301E-04
   387.82501       1.0156707      0.11604924     -0.13541683E-04
   387.85001       1.0156378      0.11611548     -0.13539066E-04
   387.87500       1.0156051      0.11618222     -0.13536449E-04
   387.89999       1.0155723      0.11624898     -0.13533831E-04
   387.92502       1.0155396      0.11631519     -0.13531215E-04
   387.95001       1.0155067      0.11638141     -0.13528597E-04
   387.97501       1.0154741      0.11644813     -0.13525983E-04
   388.00000       1.0154413      0.11651483     -0.13523370E-04
   388.02499       1.0154086      0.11658107     -0.13520756E-04
   388.05002       1.0153757      0.11664726     -0.13518142E-04
   388.07501       1.0153432      0.11671345     -0.13515530E-04
   388.10001       1.0153104      0.11677961     -0.13512917E-04
   388.12500       1.0152776      0.11684632     -0.13510307E-04
   388.14999       1.0152448      0.11691305     -0.13507695E-04
   388.17502       1.0152121      0.11697921     -0.13505084E-04
   388.20001       1.0151794      0.11704541     -0.13502474E-04
   388.22501       1.0151467      0.11711208     -0.13499866E-04
   388.25000       1.0151139      0.11717875     -0.13497260E-04
   388.27499       1.0150813      0.11724489     -0.13494651E-04
   388.30002       1.0150485      0.11731102     -0.13492043E-04
   388.32501       1.0150158      0.11737765     -0.13489439E-04
   388.35001       1.0149831      0.11744429     -0.13486833E-04
   388.37500       1.0149504      0.11751039     -0.13484228E-04
   388.39999       1.0149177      0.11757648     -0.13481626E-04
   388.42502       1.0148849      0.11764258     -0.13479022E-04
   388.45001       1.0148523      0.11770868     -0.13476420E-04
   388.47501       1.0148196      0.11777528     -0.13473818E-04
   388.50000       1.0147868      0.11784187     -0.13471217E-04
   388.52499       1.0147542      0.11790796     -0.13468617E-04
   388.55002       1.0147215      0.11797407     -0.13466015E-04
   388.57501       1.0146888      0.11804062     -0.13463417E-04
   388.60001       1.0146562      0.11810717     -0.13460818E-04
   388.62500       1.0146235      0.11817320     -0.13458222E-04
   388.64999       1.0145909      0.11823921     -0.13455626E-04
   388.67502       1.0145582      0.11830525     -0.13453028E-04
   388.70001       1.0145254      0.11837132     -0.13450430E-04
   388.72501       1.0144929      0.11843783     -0.13447837E-04
   388.75000       1.0144602      0.11850435     -0.13445244E-04
   388.77499       1.0144275      0.11857036     -0.13442649E-04
   388.80002       1.0143949      0.11863638     -0.13440055E-04
   388.82501       1.0143622      0.11870235     -0.13437462E-04
   388.85001       1.0143296      0.11876834     -0.13434870E-04
   388.87500       1.0142969      0.11883482     -0.13432281E-04
   388.89999       1.0142643      0.11890129     -0.13429692E-04
   388.92502       1.0142317      0.11896726     -0.13427099E-04
   388.95001       1.0141990      0.11903325     -0.13424511E-04
   388.97501       1.0141664      0.11909920     -0.13421923E-04
   389.00000       1.0141337      0.11916514     -0.13419334E-04
   389.02499       1.0141011      0.11923160     -0.13416748E-04
   389.05002       1.0140685      0.11929809     -0.13414160E-04
   389.07501       1.0140359      0.11936399     -0.13411576E-04
   389.10001       1.0140033      0.11942989     -0.13408992E-04
   389.12500       1.0139706      0.11949578     -0.13406408E-04
   389.14999       1.0139382      0.11956169     -0.13403824E-04
   389.17502       1.0139055      0.11962757     -0.13401240E-04
   389.20001       1.0138729      0.11969347     -0.13398656E-04
   389.22501       1.0138403      0.11975992     -0.13396076E-04
   389.25000       1.0138077      0.11982635     -0.13393494E-04
   389.27499       1.0137750      0.11989224     -0.13390913E-04
   389.30002       1.0137424      0.11995815     -0.13388332E-04
   389.32501       1.0137098      0.12002401     -0.13385753E-04
   389.35001       1.0136772      0.12008986     -0.13383176E-04
   389.37500       1.0136447      0.12015571     -0.13380599E-04
   389.39999       1.0136120      0.12022159     -0.13378020E-04
   389.42502       1.0135795      0.12028798     -0.13375444E-04
   389.45001       1.0135469      0.12035438     -0.13372866E-04
   389.47501       1.0135144      0.12042021     -0.13370291E-04
   389.50000       1.0134817      0.12048602     -0.13367716E-04
   389.52499       1.0134491      0.12055182     -0.13365142E-04
   389.55002       1.0134166      0.12061765     -0.13362569E-04
   389.57501       1.0133840      0.12068345     -0.13359997E-04
   389.60001       1.0133516      0.12074921     -0.13357424E-04
   389.62500       1.0133189      0.12081552     -0.13354855E-04
   389.64999       1.0132864      0.12088186     -0.13352284E-04
   389.67502       1.0132538      0.12094761     -0.13349714E-04
   389.70001       1.0132213      0.12101340     -0.13347145E-04
   389.72501       1.0131887      0.12107915     -0.13344577E-04
   389.75000       1.0131562      0.12114489     -0.13342009E-04
   389.77499       1.0131236      0.12121066     -0.13339441E-04
   389.80002       1.0130911      0.12127644     -0.13336873E-04
   389.82501       1.0130587      0.12134215     -0.13334308E-04
   389.85001       1.0130260      0.12140785     -0.13331742E-04
   389.87500       1.0129936      0.12147355     -0.13329181E-04
   389.89999       1.0129610      0.12153924     -0.13326617E-04
   389.92502       1.0129285      0.12160555     -0.13324051E-04
   389.95001       1.0128959      0.12167181     -0.13321487E-04
   389.97501       1.0128634      0.12173747     -0.13318926E-04
   390.00000       1.0128310      0.12180313     -0.13316366E-04
   390.02499       1.0127984      0.12186882     -0.13313806E-04
   390.05002       1.0127660      0.12193452     -0.13311244E-04
   390.07501       1.0127335      0.12200019     -0.13308686E-04
   390.10001       1.0127009      0.12206586     -0.13306127E-04
   390.12500       1.0126685      0.12213150     -0.13303569E-04
   390.14999       1.0126359      0.12219717     -0.13301013E-04
   390.17502       1.0126035      0.12226284     -0.13298455E-04
   390.20001       1.0125710      0.12232849     -0.13295897E-04
   390.22501       1.0125384      0.12239411     -0.13293344E-04
   390.25000       1.0125061      0.12245973     -0.13290788E-04
   390.27499       1.0124735      0.12252589     -0.13288234E-04
   390.30002       1.0124410      0.12259205     -0.13285679E-04
   390.32501       1.0124086      0.12265762     -0.13283127E-04
   390.35001       1.0123762      0.12272324     -0.13280576E-04
   390.37500       1.0123438      0.12278880     -0.13278025E-04
   390.39999       1.0123113      0.12285438     -0.13275475E-04
   390.42502       1.0122788      0.12291998     -0.13272925E-04
   390.45001       1.0122464      0.12298556     -0.13270374E-04
   390.47501       1.0122138      0.12305113     -0.13267825E-04
   390.50000       1.0121814      0.12311670     -0.13265278E-04
   390.52499       1.0121490      0.12318230     -0.13262729E-04
   390.55002       1.0121164      0.12324788     -0.13260181E-04
   390.57501       1.0120840      0.12331341     -0.13257636E-04
   390.60001       1.0120516      0.12337896     -0.13255091E-04
   390.62500       1.0120193      0.12344450     -0.13252545E-04
   390.64999       1.0119867      0.12351003     -0.13250000E-04
   390.67502       1.0119543      0.12357557     -0.13247457E-04
   390.70001       1.0119219      0.12364113     -0.13244913E-04
   390.72501       1.0118895      0.12370662     -0.13242372E-04
   390.75000       1.0118570      0.12377213     -0.13239830E-04
   390.77499       1.0118246      0.12383763     -0.13237288E-04
   390.80002       1.0117922      0.12390314     -0.13234747E-04
   390.82501       1.0117598      0.12396859     -0.13232208E-04
   390.85001       1.0117273      0.12403405     -0.13229668E-04
   390.87500       1.0116949      0.12409952     -0.13227132E-04
   390.89999       1.0116626      0.12416499     -0.13224594E-04
   390.92502       1.0116302      0.12423044     -0.13222057E-04
   390.95001       1.0115978      0.12429591     -0.13219519E-04
   390.97501       1.0115653      0.12436132     -0.13216984E-04
   391.00000       1.0115330      0.12442674     -0.13214451E-04
   391.02499       1.0115006      0.12449220     -0.13211915E-04
   391.05002       1.0114682      0.12455769     -0.13209380E-04
   391.07501       1.0114359      0.12462309     -0.13206846E-04
   391.10001       1.0114034      0.12468850     -0.13204313E-04
   391.12500       1.0113710      0.12475388     -0.13201784E-04
   391.14999       1.0113387      0.12481928     -0.13199252E-04
   391.17502       1.0113063      0.12488469     -0.13196722E-04
   391.20001       1.0112740      0.12495011     -0.13194189E-04
   391.22501       1.0112416      0.12501550     -0.13191660E-04
   391.25000       1.0112092      0.12508088     -0.13189132E-04
   391.27499       1.0111768      0.12514625     -0.13186604E-04
   391.30002       1.0111445      0.12521164     -0.13184074E-04
   391.32501       1.0111121      0.12527700     -0.13181550E-04
   391.35001       1.0110798      0.12534234     -0.13179023E-04
   391.37500       1.0110474      0.12540767     -0.13176500E-04
   391.39999       1.0110152      0.12547302     -0.13173974E-04
   391.42502       1.0109829      0.12553838     -0.13171449E-04
   391.45001       1.0109504      0.12560371     -0.13168924E-04
   391.47501       1.0109181      0.12566900     -0.13166403E-04
   391.50000       1.0108857      0.12573433     -0.13163881E-04
   391.52499       1.0108533      0.12579964     -0.13161359E-04
   391.55002       1.0108210      0.12586497     -0.13158835E-04
   391.57501       1.0107887      0.12593028     -0.13156316E-04
   391.60001       1.0107564      0.12599559     -0.13153795E-04
   391.62500       1.0107241      0.12606084     -0.13151278E-04
   391.64999       1.0106918      0.12612610     -0.13148760E-04
   391.67502       1.0106595      0.12619087     -0.13146240E-04
   391.70001       1.0106272      0.12625563     -0.13143723E-04
   391.72501       1.0105948      0.12632088     -0.13141207E-04
   391.75000       1.0105624      0.12638615     -0.13138691E-04
   391.77499       1.0105301      0.12645143     -0.13136175E-04
   391.80002       1.0104978      0.12651668     -0.13133659E-04
   391.82501       1.0104656      0.12658191     -0.13131146E-04
   391.85001       1.0104333      0.12664714     -0.13128633E-04
   391.87500       1.0104010      0.12671235     -0.13126122E-04
   391.89999       1.0103687      0.12677756     -0.13123610E-04
   391.92502       1.0103364      0.12684281     -0.13121098E-04
   391.95001       1.0103041      0.12690803     -0.13118585E-04
   391.97501       1.0102718      0.12697323     -0.13116077E-04
   392.00000       1.0102396      0.12703840     -0.13113568E-04
   392.02499       1.0102073      0.12710360     -0.13111059E-04
   392.05002       1.0101750      0.12716877     -0.13108549E-04
   392.07501       1.0101428      0.12723342     -0.13106042E-04
   392.10001       1.0101105      0.12729807     -0.13103534E-04
   392.12500       1.0100783      0.12736322     -0.13101028E-04
   392.14999       1.0100460      0.12742835     -0.13098524E-04
   392.17502       1.0100137      0.12749355     -0.13096019E-04
   392.20001       1.0099814      0.12755874     -0.13093514E-04
   392.22501       1.0099492      0.12762386     -0.13091010E-04
   392.25000       1.0099170      0.12768899     -0.13088507E-04
   392.27499       1.0098847      0.12775415     -0.13086005E-04
   392.30002       1.0098524      0.12781928     -0.13083501E-04
   392.32501       1.0098202      0.12788385     -0.13081000E-04
   392.35001       1.0097880      0.12794843     -0.13078499E-04
   392.37500       1.0097557      0.12801351     -0.13076000E-04
   392.39999       1.0097234      0.12807859     -0.13073502E-04
   392.42502       1.0096914      0.12814370     -0.13071001E-04
   392.45001       1.0096591      0.12820882     -0.13068503E-04
   392.47501       1.0096267      0.12827389     -0.13066006E-04
   392.50000       1.0095946      0.12833896     -0.13063509E-04
   392.52499       1.0095623      0.12840351     -0.13061013E-04
   392.55002       1.0095302      0.12846810     -0.13058517E-04
   392.57501       1.0094979      0.12853312     -0.13056024E-04
   392.60001       1.0094657      0.12859815     -0.13053529E-04
   392.62500       1.0094335      0.12866317     -0.13051037E-04
   392.64999       1.0094013      0.12872821     -0.13048543E-04
   392.67502       1.0093691      0.12879327     -0.13046050E-04
   392.70001       1.0093368      0.12885834     -0.13043558E-04
   392.72501       1.0093046      0.12892279     -0.13041067E-04
   392.75000       1.0092726      0.12898722     -0.13038578E-04
   392.77499       1.0092403      0.12905225     -0.13036088E-04
   392.80002       1.0092082      0.12911728     -0.13033597E-04
   392.82501       1.0091760      0.12918228     -0.13031109E-04
   392.85001       1.0091438      0.12924725     -0.13028622E-04
   392.87500       1.0091116      0.12931223     -0.13026135E-04
   392.89999       1.0090795      0.12937722     -0.13023649E-04
   392.92502       1.0090473      0.12944168     -0.13021162E-04
   392.95001       1.0090151      0.12950613     -0.13018675E-04
   392.97501       1.0089829      0.12957108     -0.13016192E-04
   393.00000       1.0089507      0.12963603     -0.13013709E-04
   393.02499       1.0089186      0.12970097     -0.13011224E-04
   393.05002       1.0088865      0.12976593     -0.13008740E-04
   393.07501       1.0088544      0.12983029     -0.13006260E-04
   393.10001       1.0088222      0.12989466     -0.13003779E-04
   393.12500       1.0087900      0.12995957     -0.13001299E-04
   393.14999       1.0087579      0.13002448     -0.12998818E-04
   393.17502       1.0087259      0.13008939     -0.12996337E-04
   393.20001       1.0086936      0.13015431     -0.12993859E-04
   393.22501       1.0086615      0.13021865     -0.12991381E-04
   393.25000       1.0086294      0.13028301     -0.12988903E-04
   393.27499       1.0085971      0.13034794     -0.12986425E-04
   393.30002       1.0085651      0.13041285     -0.12983947E-04
   393.32501       1.0085330      0.13047770     -0.12981473E-04
   393.35001       1.0085008      0.13054261     -0.12978996E-04
   393.37500       1.0084687      0.13060693     -0.12976523E-04
   393.39999       1.0084366      0.13067126     -0.12974047E-04
   393.42502       1.0084045      0.13073611     -0.12971575E-04
   393.45001       1.0083723      0.13080098     -0.12969102E-04
   393.47501       1.0083402      0.13086581     -0.12966630E-04
   393.50000       1.0083081      0.13093065     -0.12964159E-04
   393.52499       1.0082760      0.13099495     -0.12961688E-04
   393.55002       1.0082439      0.13105923     -0.12959216E-04
   393.57501       1.0082119      0.13112400     -0.12956748E-04
   393.60001       1.0081798      0.13118878     -0.12954279E-04
   393.62500       1.0081477      0.13125305     -0.12951811E-04
   393.64999       1.0081156      0.13131730     -0.12949345E-04
   393.67502       1.0080835      0.13138209     -0.12946877E-04
   393.70001       1.0080514      0.13144687     -0.12944410E-04
   393.72501       1.0080193      0.13151163     -0.12941944E-04
   393.75000       1.0079873      0.13157639     -0.12939480E-04
   393.77499       1.0079552      0.13164063     -0.12937016E-04
   393.80002       1.0079231      0.13170488     -0.12934551E-04
   393.82501       1.0078909      0.13176961     -0.12932088E-04
   393.85001       1.0078590      0.13183436     -0.12929626E-04
   393.87500       1.0078269      0.13189854     -0.12927164E-04
   393.89999       1.0077950      0.13196272     -0.12924703E-04
   393.92502       1.0077629      0.13202746     -0.12922242E-04
   393.95001       1.0077307      0.13209219     -0.12919780E-04
   393.97501       1.0076987      0.13215637     -0.12917322E-04
   394.00000       1.0076667      0.13222057     -0.12914862E-04
   394.02499       1.0076346      0.13228524     -0.12912403E-04
   394.05002       1.0076026      0.13234997     -0.12909944E-04
   394.07501       1.0075706      0.13241410     -0.12907489E-04
   394.10001       1.0075386      0.13247824     -0.12905034E-04
   394.12500       1.0075065      0.13254289     -0.12902578E-04
   394.14999       1.0074745      0.13260755     -0.12900124E-04
   394.17502       1.0074425      0.13267168     -0.12897668E-04
   394.20001       1.0074104      0.13273583     -0.12895212E-04
   394.22501       1.0073785      0.13280046     -0.12892760E-04
   394.25000       1.0073464      0.13286510     -0.12890308E-04
   394.27499       1.0073144      0.13292924     -0.12887856E-04
   394.30002       1.0072825      0.13299337     -0.12885404E-04
   394.32501       1.0072504      0.13305800     -0.12882952E-04
   394.35001       1.0072184      0.13312262     -0.12880503E-04
   394.37500       1.0071864      0.13318670     -0.12878055E-04
   394.39999       1.0071543      0.13325071     -0.12875606E-04
   394.42502       1.0071224      0.13331534     -0.12873156E-04
   394.45001       1.0070903      0.13337997     -0.12870709E-04
   394.47501       1.0070584      0.13344401     -0.12868262E-04
   394.50000       1.0070263      0.13350806     -0.12865815E-04
   394.52499       1.0069942      0.13357265     -0.12863369E-04
   394.55002       1.0069624      0.13363725     -0.12860923E-04
   394.57501       1.0069305      0.13370125     -0.12858479E-04
   394.60001       1.0068985      0.13376528     -0.12856035E-04
   394.62500       1.0068666      0.13382983     -0.12853591E-04
   394.64999       1.0068345      0.13389438     -0.12851149E-04
   394.67502       1.0068026      0.13395837     -0.12848706E-04
   394.70001       1.0067706      0.13402240     -0.12846265E-04
   394.72501       1.0067387      0.13408695     -0.12843824E-04
   394.75000       1.0067066      0.13415147     -0.12841384E-04
   394.77499       1.0066745      0.13421549     -0.12838944E-04
   394.80002       1.0066427      0.13427952     -0.12836504E-04
   394.82501       1.0066108      0.13434349     -0.12834066E-04
   394.85001       1.0065788      0.13440746     -0.12831627E-04
   394.87500       1.0065469      0.13447194     -0.12829190E-04
   394.89999       1.0065149      0.13453645     -0.12826755E-04
   394.92502       1.0064830      0.13460043     -0.12824317E-04
   394.95001       1.0064509      0.13466440     -0.12821880E-04
   394.97501       1.0064191      0.13472889     -0.12819446E-04
   395.00000       1.0063871      0.13479334     -0.12817012E-04
   395.02499       1.0063552      0.13485725     -0.12814578E-04
   395.05002       1.0063232      0.13492119     -0.12812146E-04
   395.07501       1.0062913      0.13498510     -0.12809713E-04
   395.10001       1.0062594      0.13504899     -0.12807282E-04
   395.12500       1.0062275      0.13511342     -0.12804850E-04
   395.14999       1.0061955      0.13517785     -0.12802420E-04
   395.17502       1.0061637      0.13524176     -0.12799992E-04
   395.20001       1.0061318      0.13530566     -0.12797562E-04
   395.22501       1.0060998      0.13537005     -0.12795134E-04
   395.25000       1.0060680      0.13543445     -0.12792705E-04
   395.27499       1.0060360      0.13549833     -0.12790278E-04
   395.30002       1.0060041      0.13556221     -0.12787849E-04
   395.32501       1.0059723      0.13562605     -0.12785425E-04
   395.35001       1.0059403      0.13568985     -0.12783001E-04
   395.37500       1.0059085      0.13575423     -0.12780576E-04
   395.39999       1.0058767      0.13581857     -0.12778152E-04
   395.42502       1.0058447      0.13588244     -0.12775728E-04
   395.45001       1.0058129      0.13594630     -0.12773303E-04
   395.47501       1.0057811      0.13601007     -0.12770883E-04
   395.50000       1.0057491      0.13607383     -0.12768461E-04
   395.52499       1.0057172      0.13613820     -0.12766040E-04
   395.55002       1.0056853      0.13620254     -0.12763618E-04
   395.57501       1.0056535      0.13626631     -0.12761199E-04
   395.60001       1.0056217      0.13633008     -0.12758780E-04
   395.62500       1.0055898      0.13639386     -0.12756363E-04
   395.64999       1.0055579      0.13645764     -0.12753943E-04
   395.67502       1.0055261      0.13652140     -0.12751525E-04
   395.70001       1.0054942      0.13658516     -0.12749108E-04
   395.72501       1.0054624      0.13664946     -0.12746693E-04
   395.75000       1.0054306      0.13671371     -0.12744278E-04
   395.77499       1.0053986      0.13677749     -0.12741861E-04
   395.80002       1.0053668      0.13684127     -0.12739445E-04
   395.82501       1.0053350      0.13690500     -0.12737031E-04
   395.85001       1.0053031      0.13696873     -0.12734617E-04
   395.87500       1.0052713      0.13703296     -0.12732207E-04
   395.89999       1.0052396      0.13709719     -0.12729794E-04
   395.92502       1.0052077      0.13716094     -0.12727383E-04
   395.95001       1.0051758      0.13722466     -0.12724971E-04
   395.97501       1.0051441      0.13728833     -0.12722563E-04
   396.00000       1.0051122      0.13735205     -0.12720152E-04
   396.02499       1.0050803      0.13741574     -0.12717742E-04
   396.05002       1.0050485      0.13747944     -0.12715333E-04
   396.07501       1.0050168      0.13754310     -0.12712925E-04
   396.10001       1.0049850      0.13760675     -0.12710519E-04
   396.12500       1.0049531      0.13767093     -0.12708114E-04
   396.14999       1.0049213      0.13773513     -0.12705708E-04
   396.17502       1.0048896      0.13779879     -0.12703302E-04
   396.20001       1.0048578      0.13786246     -0.12700895E-04
   396.22501       1.0048259      0.13792606     -0.12698492E-04
   396.25000       1.0047941      0.13798966     -0.12696089E-04
   396.27499       1.0047624      0.13805333     -0.12693686E-04
   396.30002       1.0047306      0.13811699     -0.12691283E-04
   396.32501       1.0046988      0.13818114     -0.12688882E-04
   396.35001       1.0046670      0.13824528     -0.12686480E-04
   396.37500       1.0046352      0.13830888     -0.12684080E-04
   396.39999       1.0046036      0.13837247     -0.12681681E-04
   396.42502       1.0045718      0.13843608     -0.12679281E-04
   396.45001       1.0045400      0.13849971     -0.12676881E-04
   396.47501       1.0045081      0.13856328     -0.12674484E-04
   396.50000       1.0044763      0.13862684     -0.12672086E-04
   396.52499       1.0044446      0.13869041     -0.12669689E-04
   396.55002       1.0044128      0.13875401     -0.12667291E-04
   396.57501       1.0043811      0.13881755     -0.12664897E-04
   396.60001       1.0043495      0.13888107     -0.12662502E-04
   396.62500       1.0043176      0.13894515     -0.12660108E-04
   396.64999       1.0042859      0.13900922     -0.12657713E-04
   396.67502       1.0042541      0.13907276     -0.12655320E-04
   396.70001       1.0042224      0.13913630     -0.12652926E-04
   396.72501       1.0041907      0.13919979     -0.12650535E-04
   396.75000       1.0041590      0.13926332     -0.12648144E-04
   396.77499       1.0041273      0.13932684     -0.12645753E-04
   396.80002       1.0040954      0.13939038     -0.12643362E-04
   396.82501       1.0040637      0.13945386     -0.12640974E-04
   396.85001       1.0040321      0.13951732     -0.12638586E-04
   396.87500       1.0040004      0.13958076     -0.12636197E-04
   396.89999       1.0039686      0.13964421     -0.12633810E-04
   396.92502       1.0039369      0.13970771     -0.12631422E-04
   396.95001       1.0039053      0.13977122     -0.12629034E-04
   396.97501       1.0038736      0.13983463     -0.12626649E-04
   397.00000       1.0038419      0.13989805     -0.12624264E-04
   397.02499       1.0038100      0.13996205     -0.12621879E-04
   397.05002       1.0037785      0.14002603     -0.12619494E-04
   397.07501       1.0037467      0.14008945     -0.12617111E-04
   397.10001       1.0037150      0.14015290     -0.12614728E-04
   397.12500       1.0036833      0.14021632     -0.12612347E-04
   397.14999       1.0036516      0.14027971     -0.12609965E-04
   397.17502       1.0036200      0.14034314     -0.12607585E-04
   397.20001       1.0035882      0.14040656     -0.12605203E-04
   397.22501       1.0035566      0.14046992     -0.12602823E-04
   397.25000       1.0035249      0.14053330     -0.12600444E-04
   397.27499       1.0034932      0.14059670     -0.12598064E-04
   397.30002       1.0034616      0.14066014     -0.12595685E-04
   397.32501       1.0034299      0.14072351     -0.12593307E-04
   397.35001       1.0033982      0.14078689     -0.12590930E-04
   397.37500       1.0033666      0.14085020     -0.12588554E-04
   397.39999       1.0033349      0.14091356     -0.12586181E-04
   397.42502       1.0033033      0.14097694     -0.12583803E-04
   397.45001       1.0032716      0.14104030     -0.12581427E-04
   397.47501       1.0032399      0.14110364     -0.12579054E-04
   397.50000       1.0032083      0.14116699     -0.12576681E-04
   397.52499       1.0031766      0.14123033     -0.12574308E-04
   397.55002       1.0031450      0.14129364     -0.12571934E-04
   397.57501       1.0031133      0.14135696     -0.12569565E-04
   397.60001       1.0030817      0.14142026     -0.12567193E-04
   397.62500       1.0030501      0.14148355     -0.12564825E-04
   397.64999       1.0030184      0.14154685     -0.12562454E-04
   397.67502       1.0029869      0.14161016     -0.12560084E-04
   397.70001       1.0029552      0.14167346     -0.12557713E-04
   397.72501       1.0029236      0.14173675     -0.12555345E-04
   397.75000       1.0028919      0.14180003     -0.12552979E-04
   397.77499       1.0028603      0.14186333     -0.12550610E-04
   397.80002       1.0028286      0.14192663     -0.12548243E-04
   397.82501       1.0027970      0.14198987     -0.12545877E-04
   397.85001       1.0027654      0.14205316     -0.12543514E-04
   397.87500       1.0027338      0.14211640     -0.12541150E-04
   397.89999       1.0027022      0.14217964     -0.12538785E-04
   397.92502       1.0026706      0.14224291     -0.12536420E-04
   397.95001       1.0026389      0.14230616     -0.12534057E-04
   397.97501       1.0026073      0.14236937     -0.12531696E-04
   398.00000       1.0025758      0.14243260     -0.12529334E-04
   398.02499       1.0025442      0.14249581     -0.12526973E-04
   398.05002       1.0025126      0.14255907     -0.12524611E-04
   398.07501       1.0024810      0.14262225     -0.12522252E-04
   398.10001       1.0024494      0.14268541     -0.12519894E-04
   398.12500       1.0024178      0.14274859     -0.12517537E-04
   398.14999       1.0023863      0.14281178     -0.12515177E-04
   398.17502       1.0023547      0.14287494     -0.12512820E-04
   398.20001       1.0023232      0.14293814     -0.12510463E-04
   398.22501       1.0022916      0.14300126     -0.12508107E-04
   398.25000       1.0022601      0.14306442     -0.12505752E-04
   398.27499       1.0022284      0.14312707     -0.12503396E-04
   398.30002       1.0021969      0.14318970     -0.12501040E-04
   398.32501       1.0021653      0.14325282     -0.12498687E-04
   398.35001       1.0021337      0.14331593     -0.12496335E-04
   398.37500       1.0021023      0.14337902     -0.12493983E-04
   398.39999       1.0020708      0.14344209     -0.12491632E-04
   398.42502       1.0020392      0.14350525     -0.12489279E-04
   398.45001       1.0020076      0.14356840     -0.12486928E-04
   398.47501       1.0019761      0.14363150     -0.12484578E-04
   398.50000       1.0019445      0.14369459     -0.12482229E-04
   398.52499       1.0019130      0.14375770     -0.12479880E-04
   398.55002       1.0018815      0.14382082     -0.12477531E-04
   398.57501       1.0018500      0.14388388     -0.12475182E-04
   398.60001       1.0018184      0.14394693     -0.12472835E-04
   398.62500       1.0017869      0.14400999     -0.12470489E-04
   398.64999       1.0017555      0.14407307     -0.12468144E-04
   398.67502       1.0017239      0.14413612     -0.12465798E-04
   398.70001       1.0016923      0.14419919     -0.12463451E-04
   398.72501       1.0016608      0.14426167     -0.12461107E-04
   398.75000       1.0016294      0.14432415     -0.12458765E-04
   398.77499       1.0015979      0.14438719     -0.12456421E-04
   398.80002       1.0015664      0.14445028     -0.12454078E-04
   398.82501       1.0015349      0.14451329     -0.12451736E-04
   398.85001       1.0015033      0.14457631     -0.12449394E-04
   398.87500       1.0014718      0.14463928     -0.12447054E-04
   398.89999       1.0014404      0.14470229     -0.12444716E-04
   398.92502       1.0014088      0.14476532     -0.12442375E-04
   398.95001       1.0013773      0.14482833     -0.12440035E-04
   398.97501       1.0013459      0.14489076     -0.12437697E-04
   399.00000       1.0013144      0.14495322     -0.12435358E-04
   399.02499       1.0012829      0.14501619     -0.12433021E-04
   399.05002       1.0012515      0.14507918     -0.12430683E-04
   399.07501       1.0012200      0.14514211     -0.12428348E-04
   399.10001       1.0011886      0.14520508     -0.12426012E-04
   399.12500       1.0011570      0.14526802     -0.12423679E-04
   399.14999       1.0011257      0.14533097     -0.12421344E-04
   399.17502       1.0010941      0.14539392     -0.12419010E-04
   399.20001       1.0010628      0.14545687     -0.12416675E-04
   399.22501       1.0010314      0.14551926     -0.12414343E-04
   399.25000       1.0009998      0.14558165     -0.12412012E-04
   399.27499       1.0009682      0.14564461     -0.12409680E-04
   399.30002       1.0009369      0.14570755     -0.12407348E-04
   399.32501       1.0009054      0.14577045     -0.12405018E-04
   399.35001       1.0008739      0.14583334     -0.12402688E-04
   399.37500       1.0008426      0.14589629     -0.12400358E-04
   399.39999       1.0008111      0.14595917     -0.12398030E-04
   399.42502       1.0007796      0.14602153     -0.12395702E-04
   399.45001       1.0007482      0.14608389     -0.12393374E-04
   399.47501       1.0007168      0.14614676     -0.12391047E-04
   399.50000       1.0006853      0.14620961     -0.12388721E-04
   399.52499       1.0006539      0.14627248     -0.12386395E-04
   399.55002       1.0006225      0.14633533     -0.12384069E-04
   399.57501       1.0005912      0.14639816     -0.12381744E-04
   399.60001       1.0005597      0.14646100     -0.12379423E-04
   399.62500       1.0005282      0.14652327     -0.12377099E-04
   399.64999       1.0004969      0.14658558     -0.12374776E-04
   399.67502       1.0004655      0.14664839     -0.12372454E-04
   399.70001       1.0004340      0.14671122     -0.12370132E-04
   399.72501       1.0004027      0.14677398     -0.12367812E-04
   399.75000       1.0003713      0.14683680     -0.12365491E-04
   399.77499       1.0003399      0.14689909     -0.12363172E-04
   399.80002       1.0003085      0.14696135     -0.12360852E-04
   399.82501       1.0002772      0.14702412     -0.12358534E-04
   399.85001       1.0002457      0.14708693     -0.12356215E-04
   399.87500       1.0002143      0.14714968     -0.12353899E-04
   399.89999       1.0001830      0.14721242     -0.12351583E-04
   399.92502       1.0001516      0.14727467     -0.12349265E-04
   399.95001       1.0001202      0.14733690     -0.12346948E-04
   399.97501       1.0000888      0.14739966     -0.12344633E-04
   400.00000       1.0000575      0.14746240     -0.12342320E-04
   400.02499       1.0000260      0.14752518     -0.12340004E-04
   400.05002      0.99999470      0.14758797     -0.12337689E-04
   400.07501      0.99996334      0.14765012     -0.12335378E-04
   400.10001      0.99993199      0.14771229     -0.12333066E-04
   400.12500      0.99990070      0.14777501     -0.12330755E-04
   400.14999      0.99986929      0.14783773     -0.12328444E-04
   400.17502      0.99983793      0.14790048     -0.12326132E-04
   400.20001      0.99980652      0.14796323     -0.12323822E-04
   400.22501      0.99977529      0.14802536     -0.12321513E-04
